문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
9876,2025.10.31,접수,전북특별자치도 위기가구 발굴 및 지원 조례안 공포 의뢰,전북특별자치도 사회복지정책과,이유경,,담당확인,O,전자,X,사회복지정책과-21903,대국민공개,O,,,
9875,2025.10.31,접수,전북특별자치도 사회복지사 등의 처우 및 지위 향상을 위한 조례 일부개정조례안 공포의뢰,전북특별자치도 사회복지정책과,이유경,,담당확인,O,전자,X,사회복지정책과-21850,대국민공개,O,,,
9874,2025.10.31,접수,「전북특별자치도 노인 구강보건사업 지원 조례 일부개정조례안」 공포 의뢰,전북특별자치도 건강증진과,이유경,,담당확인,O,전자,X,건강증진과-16521,대국민공개,O,,,
9873,2025.10.31,접수,「전북특별자치도의회 의원 소송비 지원에 관한 조례」 공포 의뢰,전북특별자치도의회 입법정책담당관,이유경,,담당확인,O,전자,X,입법정책담당관-2755,대국민공개,O,,,
9872,2025.10.31,접수,「전북특별자치도 직장운동경기부 설치 및 운영 조례 시행규칙」전부개정에 따른 입법예고 알림,전북특별자치도 체육정책과,오진웅,,담당확인,O,전자,X,체육정책과-11539,대국민공개,O,,,
9871,2025.10.31,접수,「2025년 디지털 최상위 전문인재 양성사업」 교육과정 안내 및 홍보 협조 요청,전북특별자치도 디지털산업과,박시연,,담당확인,O,전자,X,디지털산업과-5574,대국민공개,O,,,
9870,2025.10.31,접수,제7차 ~ 제9차 수시 재산등록의무자 신고유예 결정 알림,전북특별자치도 전북특별자치도공직자윤리위원회,박시연,,담당확인,O,전자,X,전북특별자치도공직자윤리위원회-76,비공개,O,"5.,6호",,
9869,2025.10.31,접수,2025년 제6회 독서토론 아카데미 신청 안내(전 직원 공람),전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-22061,대국민공개,O,,,
9868,2025.10.31,접수,"2025년 11월 정기승급(호봉, 근속연수) 발령",전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21992,대국민공개,O,,,
9866,2025.10.31,접수,「전북특별자치도 공사상 소방공무원 지원에 관한 조례」 전부개정조례안 공포 의뢰,전북특별자치도 소방행정과,이유경,,담당확인,O,전자,X,소방행정과-29619,대국민공개,O,,,
9865,2025.10.31,접수,「전북특별자치도 환경기본 조례 일부개정조례안」 공포 의뢰,전북특별자치도 탄소중립정책과,이유경,,담당확인,O,전자,X,탄소중립정책과-18075,대국민공개,O,,,
9864,2025.10.31,접수,「전북특별자치도 전기재해 예방에 관한 조례」제정안 공포 의뢰,전북특별자치도 청정에너지수소과,이유경,,담당확인,O,전자,X,청정에너지수소과-20873,대국민공개,O,,,
9863,2025.10.31,접수,「전북특별자치도 경관 조례 일부개정안」 공포 의뢰,전북특별자치도 주택건축과,이유경,,담당확인,O,전자,X,주택건축과-25992,대국민공개,O,,,
9862,2025.10.31,접수,「전북특별자치도 축사시설 화재예방 및 안전관리 조례안」공포 의뢰,전북특별자치도 예방안전과,이유경,,담당확인,O,전자,X,예방안전과-17885,대국민공개,O,,,
9856,2025.10.31,접수,공무원 자기주도학습 교육훈련시간 충족현황 알림('25.10.30.실적 및 '25.12.31.예상),전북특별자치도인재개발원 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-11146,비공개,O,개인정보 등,,
9855,2025.10.31,접수,전북특별자치도 청소년 문화예술 활동지원 조례안 공포 의뢰,전북특별자치도 문화산업과,이유경,,담당확인,O,전자,X,문화산업과-15401,대국민공개,O,,,
9854,2025.10.31,접수,「전북특별자치도 3자녀 이상 가구 차량 구입비 지원에 관한 조례안」공포 의뢰,전북특별자치도 인구청년정책과,이유경,,담당확인,O,전자,X,인구청년정책과-8425,대국민공개,O,,,
9853,2025.10.31,접수,건설사업장(지자체 발주) 현황 파악을 위한 자료 제출 협조 요청,전북특별자치도 사회재난과,박시연,,담당확인,O,전자,X,사회재난과-9381,비공개,X,의사결정 과정,,
9852,2025.10.31,접수,제423회 도의회 정례회 본회의 출석요구 알림 및 도의회 제출안건목록 제출 안내,전북특별자치도 대외협력과,이유경,,담당확인,O,전자,X,대외협력과-9447,대국민공개,O,,,
9851,2025.10.31,접수,「전북특별자치도 음식물류 폐기물 자원순환 촉진 지원 조례안」 공포 의뢰,전북특별자치도 탄소중립정책과,이유경,,담당확인,O,전자,X,탄소중립정책과-18066,대국민공개,O,,,
9850,2025.10.31,접수,「전북특별자치도 도시개발 조례」일부개정조례안 공포 의뢰,전북특별자치도 건설정책과,이유경,,담당확인,O,전자,X,건설정책과-15578,대국민공개,O,,,
9849,2025.10.31,접수,청문결과 반영 통지서 제출,전북특별자치도 건설정책과,김점숙,,담당확인,O,전자,X,건설정책과-15575,비공개,X,법인정보 등,,
9848,2025.10.31,접수,「전북특별자치도 체육진흥기금 조성 및 운용 조례」 일부개정조례안 공포 의뢰,전북특별자치도 체육정책과,이유경,,담당확인,O,전자,X,체육정책과-11542,대국민공개,O,,,
9847,2025.10.31,접수,｢전북특별자치도 환경친화적 선박의 보급 촉진 및 이용 활성화 지원 조례｣ 공포 의뢰,전북특별자치도 수산정책과,이유경,,담당확인,O,전자,X,수산정책과-15158,대국민공개,O,,,
9846,2025.10.31,접수,「전북특별자치도 빈집 및 소규모주택 정비에 관한 조례 일부개정안」 공포 의뢰,전북특별자치도 주택건축과,이유경,,담당확인,O,전자,X,주택건축과-25980,대국민공개,O,,,
9845,2025.10.31,접수,전북특별자치도 식품진흥기금 설치 및 운용 조례 일부개정조례안 공포 의뢰,전북특별자치도 감염병관리과,이유경,,담당확인,O,전자,X,감염병관리과-19782,부분공개,O,내부자료,,
9844,2025.10.31,접수,2026년도 행정정보 공동이용 정보연계 수요조사,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-15466,비공개,O,시스템 정보 포함,,
9843,2025.10.31,접수,순환경제 규제샌드박스 신속처리(신청번호 2025-01-076) 의견제출 요청,기후에너지환경부 자원순환정책과,박시연,,담당확인,O,전자,X,자원순환정책과-357,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
9842,2025.10.31,접수,「전북특별자치도 대아수목원 관리 및 운영 조례 일부개정조례안」공포 의뢰,전북특별자치도산림환경연구원 산림생태연구과,이유경,,담당확인,O,전자,X,산림생태연구과-6696,대국민공개,O,,,
9841,2025.10.31,접수,홈페이지 개인정보 유·노출 방지 협조 요청(전직원 공람),전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-15455,대국민공개,O,,,
9840,2025.10.31,접수,익산시 자치법규안 검토의뢰 회신,전북특별자치도 세정과,김성곤,,담당확인,O,전자,X,세정과-11827,비공개,O,내부검토 과정,,
9839,2025.10.31,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,박시연,,담당확인,O,전자,X,법무행정과-9833,대국민공개,O,,,
9838,2025.10.31,접수,2025년 제20차 전북특별자치도 조례규칙심의회 심의 결과 통보,전북특별자치도 법무행정과,김점숙,,담당확인,O,전자,X,법무행정과-9832,비공개,O,내부검토 과정,,
9837,2025.10.31,접수,타 부처 법령 제·개정안 의견조회(전기사업법 등 14건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11193,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9835,2025.10.31,접수,(전 직원 공람) 2025년 지방공무원 적극행정 인식도 조사 참여 협조 요청,전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-8415,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9828,2025.10.31,접수,2025년 청백-e 시스템 모니터링 결과 조치 요청(10월),전북특별자치도감사위원회 사무국,오진웅,,담당확인,O,전자,X,사무국-14172,비공개,O,감사 내부자료,,
9827,2025.10.31,접수,지속가능발전 기본법 전부개정법률안 의견조회(정태호의원 대표 발의),국무조정실 지속가능발전추진단,박시연,,담당확인,O,전자,X,지속가능발전추진단-475,대국민공개,O,,,
9826,2025.10.31,접수,법제사법위원회 의견제시 요청(범죄피해자 보호법 일부개정법률안),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11154,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9825,2025.10.31,접수,타 부처 법령 제·개정안 의견조회(토지보상법 등 15건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11155,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9824,2025.10.31,접수,지방자치 관련 국회 의원입법 발의현황 알림(9월),법제처 법제조정총괄법제관,박시연,,담당확인,O,전자,X,법제조정총괄법제관-4824,대국민공개,O,,,
9823,2025.10.31,접수,완주군 자치법규 입법상황 보고,완주군 감사담당관,김성곤,,담당확인,O,전자,X,감사담당관-8231,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9822,2025.10.31,접수,무주군 자치법규안 입법상황 보고,무주군 기획조정실,김성곤,,담당확인,O,전자,X,기획조정실-13380,대국민공개,O,,,
9821,2025.10.30,접수,2025년 자치법규 입법영향 분석 결과 및 우수 자치입법 모델 공유,법제처 자치법제지원과,김성곤,,담당확인,O,전자,X,자치법제지원과-1870,대국민공개,O,,,
9820,2025.10.30,접수,지방자치단체 및 교육청 적극행정 법제 관련 사례 제출 요청,법제처 법제정책총괄과,김성곤,,담당확인,O,전자,X,법제정책총괄과-4165,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9819,2025.10.30,접수,전북특별자치도 공기관 위탁∙대행 사무 계약 현황 홈페이지 게재 협조 요청,전북특별자치도 예산과,박시연,,담당확인,O,전자,X,예산과-11918,대국민공개,O,,,
9818,2025.10.30,접수,「지방분권시대 자치입법 발전방안 토론회」 개최 안내 및 참석자 명단 제출 요청,행정안전부 선거의회자치법규과,오진웅,,담당확인,O,전자,X,선거의회자치법규과-5665,대국민공개,O,,,
9817,2025.10.30,접수,자치법규 정비 추진현황(9월말 기준) 제출 요청,행정안전부 선거의회자치법규과,이유경,,담당확인,O,전자,X,선거의회자치법규과-5664,대국민공개,O,,,
9816,2025.10.30,접수,수의계약 배제사유 여부 조회((유)원일테크),전북특별자치도수산기술연구소 수산연구과,박시연,,담당확인,O,전자,X,수산연구과-6796,대국민공개,O,,,
9814,2025.10.30,접수,도의회 의원 서류(자료)요구서 보냄(이병도 의원),전북특별자치도 대외협력과,박시연,,담당확인,O,전자,X,대외협력과-9412,대국민공개,O,,,
9813,2025.10.30,접수,부서주관 상시학습 결과 통보(2025년 10월 소통의 날),전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21896,대국민공개,O,,,
9812,2025.10.30,접수,법령 제ㆍ개정에 따른 자치법규 위임사항 통보,법제처 자치법제지원과,이유경,,담당확인,O,전자,X,자치법제지원과-1866,대국민공개,O,,,
9811,2025.10.30,접수,2025년 납세자 권익보호 중점과제 추진상황 점검결과 제출,진안군 기획홍보실,김점숙,,담당확인,O,전자,X,기획홍보실-11806,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9810,2025.10.30,접수,"2025년 10월 지급분 소득자료 제출 요청(기타소득, 사업소득 등)",전북특별자치도 회계과,오진웅,,담당확인,O,전자,X,회계과-22024,대국민공개,O,,,
9809,2025.10.30,접수,장수군 자치법규안 검토결과 회신,전북특별자치도 기업애로해소과,김성곤,,담당확인,O,전자,X,기업애로해소과-7213,부분공개,O,의사결정 과정,,
9805,2025.10.30,접수,2025년 11월 온나라 교육 안내,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-15370,비공개,O,의사결정 과정,,
9804,2025.10.30,접수,행정정보공동이용시스템 자격확인 서비스 신청절차 개선 안내,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-15372,비공개,O,정부시스템 정보 포함,,
9803,2025.10.30,접수,익산시 자치법규안 검토결과통보서 제출,전북특별자치도 문화산업과,김성곤,,담당확인,O,전자,X,문화산업과-15306,대국민공개,O,,,
9802,2025.10.30,접수,2025년 전북특별자치도 지방보조금관리위원회 예산편성 심의결과 알림,전북특별자치도 예산과,오진웅,,담당확인,O,전자,X,예산과-11893,비공개,O,내부검토 과정,,
9801,2025.10.30,접수,「2025년 e나라도움 업무집중기(정산·이월) 대비 교육」 수요조사 협조 요청,전북특별자치도 예산과,박시연,,담당확인,O,전자,X,예산과-11890,대국민공개,O,,,
9800,2025.10.30,접수,전북특별자치도 적극행정위원회 위원 추천 요청,전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-8377,비공개,O,내부검토 과정,,
9799,2025.10.30,접수,행정소송 진행상황 보고,전북특별자치도 동물방역과,함재화,,담당확인,O,전자,X,동물방역과-17663,비공개,O,진행중인 재판,,
9798,2025.10.30,접수,2025 순창 코리아 떡볶이 페스타 참여 독려 및 홍보 협조 요청,재단법인 순창발효관광재단 콘텐츠 전략팀,박시연,,담당확인,O,전자,X,콘텐츠 전략팀-405,대국민공개,O,,,
9797,2025.10.30,접수,수의계약 배제사유 여부 조회(다산테크 외 1),전북특별자치도수산기술연구소 수산연구과,박시연,,담당확인,O,전자,X,수산연구과-6759,대국민공개,O,,,
9796,2025.10.30,접수,정읍시 자치법규안 검토의뢰,전북특별자치도 법무행정과,김성곤,,담당확인,O,전자,X,법무행정과-9794,비공개,O,내부검토,,
9795,2025.10.30,접수,수의계약 배제사유 여부 조회[라보텍],전북특별자치도동물위생시험소 방역과,박시연,,담당확인,O,전자,X,방역과-9565,대국민공개,O,,,
9793,2025.10.29,접수,2026회계연도 온실가스감축인지 예산제 관련 자료 제출 요청,전북특별자치도 탄소중립정책과,오진웅,,담당확인,O,전자,X,탄소중립정책과-17978,비공개,O,내부검토 과정,,
9792,2025.10.29,접수,전북특별자치도 고문변호사 자문의뢰,전북특별자치도 동물방역과,함재화,,담당확인,O,전자,X,동물방역과-17671,비공개,O,내부검토 과정,,
9787,2025.10.29,접수,2025년 11월 농식품공무원교육원 교육과정 교육생 추가모집 안내(2차),전북특별자치도인재개발원 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-11085,대국민공개,O,,,
9782,2025.10.29,접수,의원발의「전북특별자치도 프리랜서 권익보호와 지원에 관한 조례 일부개정조례안」법제검토 의뢰,전북특별자치도 일자리민생경제과,김성곤,,담당확인,O,전자,X,일자리민생경제과-13859,비공개,O,내부검토 과정,,
9781,2025.10.29,접수,이상동기 범죄 및 주취자 보호 관련 연간 시행계획 수립 관련 협조 요청,전북특별자치도자치경찰위원회 자치경찰정책과,박시연,,담당확인,O,전자,X,자치경찰정책과-5466,비공개,O,의사결정 과정,,
9780,2025.10.29,접수,익산시 자치법규안 검토의뢰 회신,전북특별자치도 외국인국제정책과,김성곤,,담당확인,O,전자,X,외국인국제정책과-7013,비공개,O,조례안,,
9778,2025.10.29,접수,전북특별자치도 고문변호사 자문의뢰,전북특별자치도 청정에너지수소과,함재화,,담당확인,O,전자,X,청정에너지수소과-20727,비공개,O,법인 정보,,
9777,2025.10.29,접수,「전북특별자치도 백년 포럼」 제42강(11월 1차) 참석 협조(전 직원 공람),전북특별자치도 정책기획관,박시연,,담당확인,O,전자,X,정책기획관-13219,대국민공개,O,,,
9775,2025.10.29,접수,2025년도 사회보장제도 사전협의 우수사례 추천 협조,전북특별자치도 사회복지정책과,박시연,,담당확인,O,전자,X,사회복지정책과-21654,부분공개,O,내부검토 과정,,
9774,2025.10.29,접수,정부위원회 지방 참여 확대를 위한 「국가통계위원회 규정」 등 20개 법령의 일부개정에 관한 대통령령안 관계기관 의견 조회,법제처 자치법제지원과,박시연,,담당확인,O,전자,X,자치법제지원과-1856,대국민공개,O,,,
9773,2025.10.29,접수,공무직 및 기간제근로자 성희롱 예방교육 결과 재요청,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21806,대국민공개,O,,,
9772,2025.10.29,접수,공무직 및 기간제근로자 직장내 괴롭힘 예방교육 결과 재요청,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21807,대국민공개,O,,,
9770,2025.10.29,접수,타 부처 법령 제·개정안 의견조회(농업협동조합법 등 14건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11045,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9769,2025.10.29,접수,조례규칙심의회 심의 의뢰(전북특별자치도 식품진흥기금 설치 및 운용 조례 일부개정조례안),전북특별자치도 감염병관리과,이유경,,담당확인,O,전자,X,감염병관리과-19607,부분공개,O,내부검토 과정,,
9765,2025.10.29,접수,2025년 전북특별자치도청 소방 합동훈련 및 대피 훈련안내(전 직원 공람),전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-21928,비공개,O,정보포함,,
9764,2025.10.29,접수,2025년 지방계약담당자 워크숍 참석자 추가모집 안내 및 참석 협조,전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-21922,대국민공개,O,,,
9760,2025.10.29,접수,의원발의「전북특별자치도 도시재정비 촉진 조례 일부개정조례안」법제검토 의뢰,전북특별자치도 주택건축과,오진웅,,담당확인,O,전자,X,주택건축과-25750,대국민공개,O,,,
9759,2025.10.29,접수,조례규칙심의회 심의 의뢰(전북특별자치도 청소년 문화예술 활동지원 조례안),전북특별자치도 문화산업과,이유경,,담당확인,O,전자,X,문화산업과-15264,부분공개,O,의사결정 과정,,
9758,2025.10.29,접수,「민사집행법 시행령」 일부개정령안 관계부처 등 의견 조회,법무부 법무심의관실,박시연,,담당확인,O,전자,X,법무심의관실-17467,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9757,2025.10.29,접수,조례규칙심의회 심의 의뢰(전북특별자치도 공공기관의 출연금·전출금 및 위탁사업비 정산에 관한 조례안),전북특별자치도 예산과,이유경,,담당확인,O,전자,X,예산과-11836,대국민공개,O,,,
9756,2025.10.29,접수,조례규칙심의회 심의 의뢰(전북특별자치도 대중교통 서비스 향상 및 이용 활성화 제정안),전북특별자치도 교통정책과,이유경,,담당확인,O,전자,X,교통정책과-22027,대국민공개,O,,,
9755,2025.10.29,접수,「시설물의 안전 및 유지관리에 관한 특별법 시행령」 일부개정령(안)에 대한 의견조회,전북특별자치도 사회재난과,박시연,,담당확인,O,전자,X,사회재난과-9302,비공개,O,내부검토 과정,,
9754,2025.10.29,접수,자발적 기탁금품 기탁자의 직무관련성 유무 조회[전경호이비인후과],군산소방서 소방행정과,박시연,,담당확인,O,전자,X,소방행정과-15333,대국민공개,O,,,
9753,2025.10.29,접수,2026년 맞춤형복지 단체보험 선택항목 가입 수요조사,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21765,비공개,O,개인정보 포함,,
9752,2025.10.29,접수,의원발의「전북특별자치도 고령자 건강치유마을 조성 지원 조례안」법제 검토 의뢰,전북특별자치도 건강증진과,오진웅,,담당확인,O,전자,X,건강증진과-16332,비공개,O,내부검토 과정,,
9751,2025.10.29,접수,'25년 실적 지자체 합동평가 정량지표 실적관리시스템(J-VPS) 10월말 기준 추진실적 입력 요청,전북특별자치도 자치행정과,이유경,,담당확인,O,전자,X,자치행정과-10734,비공개,X,"내부평가자료, 내부시스템 관련",,
9750,2025.10.29,접수,정부 합동평가 지표 현황 제출,무주군 기획조정실,이유경,,담당확인,O,전자,X,기획조정실-13277,대국민공개,O,,,
9748,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 공공기관의 출연금·전출금 및 위탁사업비 정산에 관한 조례안),전북특별자치도 예산과,이유경,,담당확인,X,전자,X,예산과-11826,대국민공개,O,,,
9747,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도의회 의원 소송비 지원에 관한 조례 전부개정조례안),전북특별자치도의회 입법정책담당관,이유경,,담당확인,O,전자,X,입법정책담당관-2722,비공개,O,의사결정 과정,,
9746,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 지역 돌봄 통합지원에 관한 조례안),전북특별자치도 고령친화정책과,이유경,,담당확인,O,전자,X,고령친화정책과-14402,부분공개,O,내부검토 과정,,
9745,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 문화유산 및 자연유산의 보존 및 활용에 관한 조례 전부개정조례안),전북특별자치도 유산관리과,이유경,,담당확인,O,전자,X,유산관리과-15864,대국민공개,O,,,
9744,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 사회복지사 등의 처우 및 지위 향상을 위한 조례 일부개정조례안),전북특별자치도 사회복지정책과,이유경,,담당확인,O,전자,X,사회복지정책과-21586,대국민공개,O,,,
9743,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 3자녀 이상 가구 차량 구입비 지원에 관한 조례안),전북특별자치도 인구청년정책과,이유경,,담당확인,O,전자,X,인구청년정책과-8344,대국민공개,O,,,
9742,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 위기가구 발굴 및 지원 조례안),전북특별자치도 사회복지정책과,이유경,,담당확인,O,전자,X,사회복지정책과-21585,비공개,O,내부검토 과정,,
9739,2025.10.28,접수,불용물품(중형펌프) 소요조회,고창소방서 소방행정과,박시연,,담당확인,X,전자,X,소방행정과-11045,대국민공개,O,,,
9738,2025.10.28,접수,조례규칙심의회 심의의뢰(전북특별자치도 전기재해 예방에 관한 조례안),전북특별자치도 청정에너지수소과,이유경,,담당확인,O,전자,X,청정에너지수소과-20644,대국민공개,O,,,
9737,2025.10.28,접수,2025년 제5회 전북특별자치도 공유재산심의 및 관리계획 안건 제출 요청,전북특별자치도 회계과,오진웅,오진웅,접수,O,전자,X,회계과-21863,부분공개,O,내부검토 과정,,
9736,2025.10.28,접수,2025년 하반기 순회 법제교육(전북특별자치도) 이수자 명단 안내,법제처 법제교육과,오진웅,,담당확인,O,전자,X,법제교육과-1816,부분공개,O,(6호) 개인 사생활 관련 정보,,
9735,2025.10.28,접수,정읍시 자치법규안 입법상황 보고,정읍시 기획예산실,김성곤,,담당확인,O,전자,X,기획예산실-17746,대국민공개,O,,,
9734,2025.10.28,접수,청원24 전산장애 복구에 따른 청원업무 처리 요령 안내,행정안전부 민원제도과,오진웅,,담당확인,O,전자,X,민원제도과-5296,대국민공개,O,,,
9733,2025.10.28,접수,타 부처 법령 제·개정안 의견조회(한국철도공사법 등 14건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11015,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9732,2025.10.28,접수,표준지방인사정보시스템 복무업무 주요 기능개선내용 안내(전 직원 공람),전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21591,대국민공개,O,,,
9730,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 음식물류 폐기물 자원순환 촉진 지원 조례안),전북특별자치도 탄소중립정책과,이유경,,담당확인,O,전자,X,탄소중립정책과-17883,비공개,O,의사결정 과정,,
9729,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 기업 및 투자유치 촉진 조례 일부개정조례안),전북특별자치도 기업유치과,이유경,,담당확인,O,전자,X,기업유치과-6716,대국민공개,O,,,
9727,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 건설사업장 보행안전도우미 운영 조례안),전북특별자치도 도로공항철도과,이유경,,담당확인,O,전자,X,도로공항철도과-12395,대국민공개,O,,,
9726,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 체육진흥기금 조성 및 운용 조례 일부개정조례안),전북특별자치도 체육정책과,이유경,,담당확인,O,전자,X,체육정책과-11407,대국민공개,O,,,
9725,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 디지털성범죄 예방 피해자 보호지원 조례 일부개정조례안),전북특별자치도 여성가족과,이유경,,담당확인,O,전자,X,여성가족과-20905,부분공개,O,내부검토,,
9724,2025.10.28,접수,「전북특별자치도 마을기업 육성 및 지원에 관한 조례안 등 2개 조례」제정조례안 조례규칙심의회 심의 의뢰,전북특별자치도 금융사회적경제과,이유경,,담당확인,O,전자,X,금융사회적경제과-7354,대국민공개,O,,,
9723,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 환경기본 조례),전북특별자치도 탄소중립정책과,이유경,,담당확인,O,전자,X,탄소중립정책과-17877,대국민공개,O,,,
9721,2025.10.28,접수,하수도법 시행규칙 일부개정령안 의견조회(부처협의),기후에너지환경부 생활하수과,박시연,,이송,O,전자,X,생활하수과-306,대국민공개,O,,,
9720,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 노인 구강보건사업 지원 조례 일부개정조례안),전북특별자치도 건강증진과,이유경,,담당확인,O,전자,X,건강증진과-16282,대국민공개,O,,,
9719,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 대아수목원 관리 및 운영 조례 일부개정조례안),전북특별자치도산림환경연구원 산림생태연구과,이유경,,담당확인,O,전자,X,산림생태연구과-6624,대국민공개,O,,,
9718,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 환경친화적 선박의 보급 촉진 및 이용 활성화 지원 조례안),전북특별자치도 수산정책과,이유경,,담당확인,O,전자,X,수산정책과-15007,대국민공개,O,,,
9717,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 축사시설 화재예방 및 안전관리 조례안 ),전북특별자치도 예방안전과,이유경,,담당확인,O,전자,X,예방안전과-17716,대국민공개,O,,,
9711,2025.10.28,접수,지방자치인재개발원「AI 인사이트 특강(10월)」2회차 운영 안내 및 홍보 요청,전북특별자치도인재개발원 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-11029,대국민공개,O,,,
9710,2025.10.28,접수,조례규칙심의회 심의 의뢰(「전북특별자치도 도시개발 조례」 일부개정조례안),전북특별자치도 건설정책과,이유경,,담당확인,O,전자,X,건설정책과-15375,대국민공개,O,,,
9709,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 해양교육 및 해양문화 활성화 조례안),전북특별자치도 해양항만과,이유경,,담당확인,O,전자,X,해양항만과-7848,대국민공개,O,,,
9708,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 공사상 소방공무원 지원에 관한 조례 전부개정조례안),전북특별자치도 소방행정과,이유경,,담당확인,O,전자,X,소방행정과-29262,대국민공개,O,,,
9707,2025.10.28,접수,‘26년~‘27년 시도·시군구(새올)행정정보시스템 기능개선 수요조사,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-15248,비공개,O,시스템 보안 등,,
9706,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 빈집 및 소규모주택 정비에 관한 조례 일부개정조례안),전북특별자치도 주택건축과,이유경,,담당확인,O,전자,X,주택건축과-25688,대국민공개,O,,,
9705,2025.10.28,접수,조례규칙심의회 심의 의뢰(전북특별자치도 경관 조례),전북특별자치도 주택건축과,이유경,,담당확인,O,전자,X,주택건축과-25687,대국민공개,O,,,
9704,2025.10.28,접수,직원 변호비용(다수관련 사건) 지원현황 조사 협조 요청,용인시 법무과,함재화,,담당확인,O,전자,X,법무과-7562,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9703,2025.10.28,접수,한병도 의원발의 「전북특별법」 일부개정법률 의견조회,전북특별자치도 총괄지원과,박시연,,담당확인,O,전자,X,총괄지원과-4663,비공개,X,내부검토과정,,
9701,2025.10.28,접수,정보공개청구 자료 제출 요청(공유재산 매입현황),전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-21792,비공개,O,개인정보,,
