문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
11366,2025.09.19,접수,글로벌생명경제도시 종합계획 수립에 따른 남원시 자료 제출,남원시 기획예산과,김영숙,,담당확인,O,전자,X,기획예산과-10269,비공개,O,,,
11365,2025.09.19,접수,글로벌생명경제도시 종합계획 수립에 따른 시군 자료 제출,무주군 기획조정실,김영숙,,담당확인,O,전자,X,기획조정실-11574,부분공개,O,,,
11364,2025.09.19,접수,건설기술 진흥법 일부개정법률안(염태영 의원 대표발의) 의견 조회,전북특별자치도 건설정책과,김혜수,,담당확인,O,전자,X,건설정책과-13651,대국민공개,O,,,
11363,2025.09.19,접수,의원발의「산업안전보건법」일부개정법률안에 대한 의견조회,전북특별자치도 건설정책과,김혜수,,담당확인,O,전자,X,건설정책과-13652,대국민공개,O,,,
11362,2025.09.19,접수,중앙부처 법령 제·개정안 의견조회(국어기본법 등 22건),전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8582,비공개,O,내부검토,,
11361,2025.09.19,접수,중앙부처 법령 제·개정안 의견조회(공연법 등 22건),전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8570,비공개,O,내부검토,,
11360,2025.09.19,접수,박정현 국회의원 요구자료 제출(해킹시도 관련),전북특별자치도 행정정보과,전영훈,,담당확인,O,전자,X,행정정보과-13579,부분공개,O,보안내용 포함,,
11359,2025.09.19,접수,모경종의원실 요구자료 제출,정읍시 기획예산실,전영훈,,담당확인,O,전자,X,기획예산실-15672,대국민공개,O,,,
11350,2025.09.19,접수,용혜인 국회의원 요구자료(산불진화헬기 관련) 제출,전북특별자치도 산림자원과,전영훈,,담당확인,O,전자,X,산림자원과-18629,대국민공개,O,,,
11349,2025.09.19,접수,박수민의원실 요구자료 제출(지방비 매칭 지연사유 등 관련),익산시 기획예산과,전영훈,,담당확인,X,전자,X,기획예산과-15073,비공개,O,내부검토 등,,
11348,2025.09.18,접수,제421회 임시회 제4차 본회의 5분 자유발언 처리결과 제출 협조,전북특별자치도 대외협력과,최홍창,,담당확인,O,전자,X,대외협력과-8138,비공개,O,내부,,
11344,2025.09.18,접수,정태호 국회의원 요구자료 제출(재난상황실 상황보고 관련),전북특별자치도 자연재난과,전영훈,,담당확인,O,전자,X,자연재난과-13608,비공개,O,의사결정 과정,,
11343,2025.09.18,접수,윤건영 국회의원 요구자료 제출(한국자유총연맹 지원 관련),전북특별자치도 대외협력과,전영훈,,담당확인,O,전자,X,대외협력과-8143,대국민공개,O,,,
11342,2025.09.18,접수,모경종의원실 요구자료 제출(기초지자체 태양광 이격거리 규제 관련),완주군 기획예산실,전영훈,,담당확인,O,전자,X,기획예산실-9420,대국민공개,O,,,
11341,2025.09.18,접수,위성곤 국회의원 요구자료 제출(공무국외출장 관련),전북특별자치도 외국인국제정책과,전영훈,,담당확인,O,전자,X,외국인국제정책과-6140,부분공개,O,내부검토 과정,,
11340,2025.09.18,접수,김성회 국회의원 요구자료 제출,전북특별자치도 법무행정과,전영훈,,담당확인,O,전자,X,법무행정과-8581,비공개,O,소송관련,,
11339,2025.09.18,접수,위성곤 국회의원 요구자료 제출(공공시설 임대사기 등 관련),군산시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-14145,비공개,O,내부검토 등,,
11337,2025.09.18,접수,정준호 국회의원 요구자료 제출(최근 5년간 연도별 상품권 구매내역),전북특별자치도 총무과,전영훈,,담당확인,O,전자,X,총무과-19281,대국민공개,O,,,
11336,2025.09.18,접수,2025년 보성군 사회조사 결과 공표 알림,보성군 기획예산실,홍진희,,담당확인,X,전자,X,기획예산실-11874,대국민공개,O,,,
11335,2025.09.18,접수,「2025 전주드론축구월드컵」개최 안내 및 참여·홍보 협조 요청,전북특별자치도 전환산업과,김혜수,,담당확인,O,전자,X,전환산업과-4320,대국민공개,O,,,
11334,2025.09.18,접수,박정현의원실 요구자료 제출(상하수도 누수 관련),전북특별자치도 물통합관리과,전영훈,,담당확인,O,전자,X,물통합관리과-14788,비공개,O,내부검토 과정,,
11330,2025.09.18,접수,전북특별자치도 지방시대위원회 위원 추천,김제시 기획감사실,김은주,,담당확인,O,전자,X,기획감사실-14077,비공개,O,개인정보,,
11329,2025.09.18,접수,지방자치단체 민간위탁사무 현황 조사 제출,전북특별자치도 보건의료과,장승현,,담당확인,O,전자,X,보건의료과-16133,비공개,O,의사결정 과정,,
11328,2025.09.18,접수,용혜인의원실 요구자료 제출(주민복지사업 관련),김제시 기획감사실,전영훈,,담당확인,O,전자,X,기획감사실-14076,비공개,O,내부검토 등,,
11327,2025.09.18,접수,2025년 지역통계 정책활용 우수사례 심사 결과 알림,호남지방통계청 지역통계과,홍진희,,담당확인,X,전자,X,지역통계과-1560,비공개,O,내부문서,,
11326,2025.09.18,접수,불용물품(공용차량) 관리전환 소요조회,전북특별자치도 회계과,김혜수,,담당확인,O,전자,X,회계과-19295,대국민공개,O,,,
11325,2025.09.18,접수,AI챔피언 문제해결 종합과정 등 교육(10·11월) 모집 안내,전북특별자치도인재개발원 교육지원과,김혜수,,담당확인,O,전자,X,교육지원과-9742,대국민공개,O,,,
11324,2025.09.18,접수,2025년 하반기 2030 청렴인재 아카데미 교육생 모집 안내,전북특별자치도인재개발원 교육지원과,김혜수,,담당확인,O,전자,X,교육지원과-9743,대국민공개,O,,,
11323,2025.09.18,접수,의원발의「전북특별자치도 사회복지사 등의 처우 및 지위 향상을 위한 조례 일부개정조례안)검토 요청 및 의견 조회,전북특별자치도 사회복지정책과,김혜수,,담당확인,O,전자,X,사회복지정책과-18833,대국민공개,O,,,
11322,2025.09.18,접수,수의계약 배제 알림,전북특별자치도 회계과,김혜수,,담당확인,X,전자,X,회계과-19270,대국민공개,O,,,
11321,2025.09.18,접수,지방자치단체 민간위탁사무 현황 제출,정읍시 총무과,장승현,,담당확인,O,전자,X,총무과-25618,비공개,O,개인정보 포함,,
11320,2025.09.18,접수,글로벌생명경제도시 종합계획 수립에 따른 시군 자료 제출,진안군 기획홍보실,김영숙,,담당확인,X,전자,X,기획홍보실-10227,대국민공개,O,,,
11319,2025.09.18,접수,"전진숙 국회의원 요구자료 제출(보건소, 보건지소 등 의사정원 관련)",전북특별자치도 보건의료과,전영훈,,담당확인,O,전자,X,보건의료과-16140,비공개,O,내부자료,,
11318,2025.09.18,접수,위성곤 국회의원 요구자료 제출,남원시 기획예산과,전영훈,,담당확인,X,전자,X,기획예산과-10236,대국민공개,O,,,
11317,2025.09.18,접수,박정현 의원실 요구자료 제출(하수도 관련),전북특별자치도 새만금지원수질과,전영훈,,담당확인,O,전자,X,새만금지원수질과-6478,비공개,O,내부검토 과정,,
11314,2025.09.18,접수,지방자치단체 민간위탁사무 현황 제출,무주군 자치행정과,장승현,,담당확인,O,전자,X,자치행정과-23543,비공개,O,개인정보 포함,,
11313,2025.09.18,접수,지방자치단체 민간위탁사무 현황 조사 제출,남원시 행정지원과,장승현,,담당확인,O,전자,X,행정지원과-17886,비공개,O,개인정보 포함,,
11310,2025.09.18,접수,모경종 국회의원 요구자료 제출(기초지자체 태양광 이격거리 규제 관련),진안군 기획홍보실,전영훈,,담당확인,O,전자,X,기획홍보실-10228,비공개,O,내부검토 등,,
11309,2025.09.18,접수,이용우 국회의원 요구자료 제출,남원시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-10228,부분공개,O,내부검토 등,,
11308,2025.09.18,접수,용혜인 국회의원 요구자료 제출,남원시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-10227,부분공개,O,내부검토 등,,
11307,2025.09.18,접수,의원발의 「전북특별자치도 공공기관의 출연금·전출금 및 위탁사업비 정산에 관한 조례안」 검토의견 조회,전북특별자치도 예산과,김혜수,,담당확인,O,전자,X,예산과-10413,부분공개,O,내부검토 과정,,
11306,2025.09.18,접수,헴프산업촉진 특별법안 보완 및 조문별 조서작성 연구용역 계약체결 알림,전북특별자치도 회계과,전건우,,담당확인,O,전자,X,회계과-19227,부분공개,O,계약정보 등,,
11305,2025.09.18,접수,"「2025 세계유산(고창고인돌, 갯벌) 국제학술대회 개최 알림 및 초청",전북특별자치도 유산관리과,김혜수,,담당확인,O,전자,X,유산관리과-14224,대국민공개,O,,,
11304,2025.09.18,접수,『제8회 한일지사회의』개최에 따른 자료 제출 협조 요청,전북특별자치도 외국인국제정책과,최강철,,담당확인,O,전자,X,외국인국제정책과-6111,대국민공개,O,,,
11303,2025.09.18,접수,"「2025 세계유산축전-고창고인돌, 갯벌」개최 안내 및 홍보 요청",전북특별자치도 유산관리과,김혜수,,담당확인,O,전자,X,유산관리과-14199,대국민공개,O,,,
11301,2025.09.18,접수,지방자치단체 민간위탁사무 현황 조사 제출,전북특별자치도 관광산업과,장승현,,담당확인,O,전자,X,관광산업과-9714,비공개,O,내부검토 과정,,
11300,2025.09.18,접수,지방자치단체 민간위탁사무 현황 조사 제출,전북특별자치도 금융사회적경제과,장승현,,담당확인,O,전자,X,금융사회적경제과-6601,비공개,O,기관정보포함,,
11299,2025.09.18,접수,2025년 제2차 민간위탁관리위원회 개최에 따른 회의 참석 협조 요청,전북특별자치도 정책기획관,장승현,,담당확인,O,전자,X,정책기획관-11270,대국민공개,O,,,
11292,2025.09.18,접수,도지사 지시사항(2025. 9. 12.) 알림 - 전 직원 공람,전북특별자치도 정책기획관,박지현,,담당확인,O,전자,X,정책기획관-11263,대국민공개,O,,,
11291,2025.09.18,접수,글로벌생명경제도시 종합계획 수립에 따른 자료 제출,정읍시 기획예산실,김영숙,,담당확인,O,전자,X,기획예산실-15556,비공개,O,,,
11290,2025.09.18,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8524,대국민공개,O,,,
11289,2025.09.18,접수,비영리민간단체 등록 신청에 따른 동일명칭 사용조회(국궁 문화예술원),전북특별자치도 문화산업과,김혜수,,담당확인,X,전자,X,문화산업과-13127,대국민공개,O,,,
11288,2025.09.18,접수,글로벌생명경제도시 종합계획 수립에 따른 자료 제출,장수군 기획조정실,김영숙,,담당확인,O,전자,X,기획조정실-15653,비공개,O,,,
11287,2025.09.18,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8523,대국민공개,O,,,
11286,2025.09.18,접수,2025년도 전시관계 법령집 배부,전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8515,비공개,X,비밀업무,,
11285,2025.09.18,접수,정보공개청구 자료(비영리법인) 제출,전북특별자치도 농생명정책과,김혜수,,담당확인,O,전자,X,농생명정책과-9812,비공개,X,내부검토 과정,,
11284,2025.09.18,접수,「전북특별자치도 규제개혁위원회 설치 등에 관한 조례 시행규칙」전부개정규칙안 입법예고 알림,전북특별자치도 자치제도과,김혜수,,담당확인,O,전자,X,자치제도과-4439,대국민공개,O,,,
11283,2025.09.18,접수,민간위탁사무 현황 조사 제출,전북특별자치도 교육협력과,장승현,,담당확인,O,전자,X,교육협력과-2525,대국민공개,O,,,
11282,2025.09.18,접수,지방자치단체 민간위탁사무 현황 조사 제출(고령친화정책과),전북특별자치도 고령친화정책과,장승현,,담당확인,O,전자,X,고령친화정책과-12572,비공개,X,내부검토 과정,,
11281,2025.09.18,접수,지방자치단체 민간위탁사무 현황 조사 제출,부안군 자치행정담당관,장승현,,담당확인,O,전자,X,자치행정담당관-22203,부분공개,O,개인정보 포함,,
11280,2025.09.18,접수,김영호의원 요구자료 제출(공공형 어린이놀이시설 관련),임실군 기획감사실,전영훈,,담당확인,O,전자,X,기획감사실-10568,대국민공개,O,,,
11279,2025.09.18,접수,모경종의원 요구자료 제출(기초지자체 태양광 이격거리 규제 관련),임실군 기획감사실,전영훈,,담당확인,O,전자,X,기획감사실-10566,대국민공개,O,,,
11278,2025.09.18,접수,이용우의원실 요구자료 제출(공공부문 업무상 사망재해 관련),장수군 기획조정실,전영훈,,담당확인,X,전자,X,기획조정실-15650,대국민공개,O,,,
11277,2025.09.17,접수,용혜인의원실 요구자료 제출(주민복지사업 관련),부안군 기획감사담당관,전영훈,,담당확인,O,전자,X,기획감사담당관-15272,부분공개,O,내부검토 등,,
11276,2025.09.17,접수,모경종 국회의원 요구자료 제출,전주시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-9472,비공개,O,내부검토 등,,
11275,2025.09.17,접수,박정현 국회의원 요구자료 제출,남원시 기획예산과,전영훈,,담당확인,X,전자,X,기획예산과-10219,대국민공개,O,,,
11274,2025.09.17,접수,김희정 국회의원 요구자료 제출(5년간 도로열선 설치 및 보수공사 관련),전북특별자치도 도로공항철도과,전영훈,,담당확인,O,전자,X,도로공항철도과-10835,비공개,O,내부검토 과정,,
11273,2025.09.17,접수,용혜인의원실 요구자료 제출(주민복지사업 관련),전북특별자치도 고령친화정책과,전영훈,,담당확인,O,전자,X,고령친화정책과-12570,비공개,O,내부검토 과정,,
11264,2025.09.17,접수,전진숙 국회의원 요구자료 수정 제출(기초생활수급자 관련),전북특별자치도 사회복지정책과,전영훈,,담당확인,O,전자,X,사회복지정책과-18795,비공개,O,5호,,
11249,2025.09.17,접수,한준호의원실 요구자료 제출(위반건축물 관련),전북특별자치도 주택건축과,전영훈,,담당확인,O,전자,X,주택건축과-22579,비공개,O,내부검토,,
11248,2025.09.17,접수,모경종의원실 요구자료 제출(기초지자체 태양광 이격거리 규제 관련),장수군 기획조정실,전영훈,,담당확인,O,전자,X,기획조정실-15645,비공개,O,내부검토 등,,
11247,2025.09.17,접수,위성곤 국회의원 요구자료 제출(공공시설 임대사기 등 관련),장수군 기획조정실,전영훈,,담당확인,X,전자,X,기획조정실-15642,대국민공개,O,,,
11246,2025.09.17,접수,지방자치단체 민간위탁사무 현황조사 자료 제출,전주시 기획예산과,장승현,,담당확인,O,전자,X,기획예산과-9474,비공개,O,개인정보 포함,,
11245,2025.09.17,접수,지방자치단체 민간위탁사무 현황 조사 결과 제출,익산시 행정지원과,장승현,,담당확인,O,전자,X,행정지원과-31602,비공개,O,의사결정 과정,,
11244,2025.09.17,접수,천하람 국회의원 요구자료 제출,전북특별자치도 대외협력과,전영훈,,담당확인,O,전자,X,대외협력과-8102,비공개,O,의사결정 과정,,
11243,2025.09.17,접수,박정현 국회의원 요구자료 제출(언론사 홍보비 관련),전북특별자치도의회 의정홍보담당관,전영훈,,담당확인,O,전자,X,의정홍보담당관-2621,비공개,O,법인정보 등,,
11242,2025.09.17,접수,위성곤 국회의원 요구자료 제출(공공시설 임대사기 등 관련),전북특별자치도 보건의료과,전영훈,,담당확인,X,전자,X,보건의료과-16094,대국민공개,O,,,
11241,2025.09.17,접수,위성곤 국회의원 요구자료 제출(공공시설 임대사기 등 관련),무주군 기획조정실,전영훈,,담당확인,X,전자,X,기획조정실-11500,대국민공개,O,,,
11240,2025.09.17,접수,박정현 국회의원 요구자료 제출(시도지사협의회 관련),무주군 기획조정실,전영훈,,담당확인,O,전자,X,기획조정실-11499,비공개,O,내부검토 등,,
11239,2025.09.17,접수,천하람 국회의원 요구자료 송부(기관에서 진행한 경품이벤트 관련),전북특별자치도 예방안전과,전영훈,,담당확인,O,전자,X,예방안전과-15484,대국민공개,O,,,
11238,2025.09.17,접수,정준호의원실 요구자료 송부(소방본부),전북특별자치도 예방안전과,전영훈,,담당확인,O,전자,X,예방안전과-15485,대국민공개,O,,,
11237,2025.09.17,접수,박정현 국회의원 요구자료 제출(시도지사협의회 관련),완주군 기획예산실,전영훈,,담당확인,X,전자,X,기획예산실-9365,대국민공개,O,,,
11236,2025.09.17,접수,정준호 국회의원 요구자료 제출(국정감사 관련),전북특별자치도감사위원회 사무국,전영훈,,담당확인,O,전자,X,사무국-12298,비공개,O,감사관련,,
11235,2025.09.17,접수,천하람 국회의원 요구자료 제출,전북특별자치도 안전정책과,전영훈,,담당확인,O,전자,X,안전정책과-11897,비공개,O,내부검토 과정,,
11234,2025.09.17,접수,국회의원 요구자료 제출(성인문해 프로그램 지원 관련),전북특별자치도 교육협력과,전영훈,,담당확인,O,전자,X,교육협력과-2521,비공개,O,내부검토 과정,,
11233,2025.09.17,접수,지방자치단체 민간위탁사무 현황 자료 제출,완주군 감사담당관,장승현,,담당확인,O,전자,X,감사담당관-7200,비공개,O,개인정보 포함,,
11232,2025.09.17,접수,중앙부처 법령 제·개정안 의견조회(전자금융거래법 등 22건),전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8519,비공개,O,내부검토,,
11231,2025.09.17,접수,「행정절차법」일부개정법률안 의견조회,전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8517,대국민공개,O,,,
11230,2025.09.17,접수,수의계약 배제사유 여부 조회[(유)바른운동키움],전북특별자치도 소방행정과,김혜수,,담당확인,O,전자,X,소방행정과-25730,부분공개,O,사업자 세부정보 보호 등,,
11229,2025.09.17,접수,2025년 제2차 온나라2.0 문서시스템  기능개선 및 서비스 중단 안내,전북특별자치도 행정정보과,김혜수,,담당확인,O,전자,X,행정정보과-13431,비공개,O,의사결정 과정,,
11228,2025.09.17,접수,전북특별자치도 규제개혁위원회 구성을 위한 위원추천 협조 요청,전북특별자치도 자치제도과,김혜수,,담당확인,O,전자,X,자치제도과-4423,대국민공개,O,,,
11227,2025.09.17,접수,글로벌생명경제도시 종합계획 수립에 따른 자료 제출,순창군 기획예산실,김영숙,,담당확인,O,전자,X,기획예산실-13284,비공개,O,,,
11226,2025.09.17,접수,모경종의원실 요구자료 제출(기초지자체 태양광 이격거리 규제 관련),고창군 기획예산실,전영훈,,담당확인,O,전자,X,기획예산실-15479,비공개,O,내부검토 등,,
11225,2025.09.17,접수,모경종의원실 요구자료 제출(기초지자체 태양광 이격거리 규제 관련),순창군 기획예산실,전영훈,,담당확인,O,전자,X,기획예산실-13282,비공개,O,내부검토 등,,
11224,2025.09.17,접수,박수민 국회의원실 요구자료 제출(지방비 매칭 지연사유 등 관련),전북특별자치도 체육정책과,전영훈,,담당확인,O,전자,X,체육정책과-10013,비공개,O,내부검토,,
11223,2025.09.17,접수,모경종 국회의원실 요구자료 제출,전북특별자치도 산림자원과,전영훈,,담당확인,O,전자,X,산림자원과-18501,대국민공개,O,,,
11222,2025.09.17,접수,안상훈 의원실 요구자료 제출(전국민 마음투자 지원사업 관련),전북특별자치도 건강증진과,전영훈,,담당확인,O,전자,X,건강증진과-14253,비공개,O,내부검토 과정,,
11221,2025.09.17,접수,김교흥 국회의원 요구자료 제출(테마파크 관련),전북특별자치도 관광산업과,전영훈,,담당확인,O,전자,X,관광산업과-9682,비공개,O,7호,,
11220,2025.09.17,접수,지방자치단체 민간위탁사무 현황 조사 제출,전북특별자치도 문화산업과,장승현,,담당확인,O,전자,X,문화산업과-13121,부분공개,O,내부검토 과정,,
11219,2025.09.17,접수,자치분권 사전협의 교육 참석자 명단 제출,부안군 기획감사담당관,홍지민,,담당확인,O,전자,X,기획감사담당관-15228,부분공개,O,개인정보,,
11218,2025.09.17,접수,지방자치단체 민간위탁사무 현황 조사 결과 제출,군산시 기획예산과,장승현,,담당확인,O,전자,X,기획예산과-14045,비공개,O,개인정보 포함,,
11217,2025.09.17,접수,지방자치단체 민간위탁사무 현황 조사 자료 제출,장수군 행정지원과,장승현,,담당확인,O,전자,X,행정지원과-26005,비공개,O,개인정보 포함,,
11216,2025.09.17,접수,미수납 시도비보조금사용잔액반환금 및 기타이자수입 등 반환 독려요청,전북특별자치도 세정과,고은아,,담당확인,O,전자,X,세정과-10227,비공개,O,개인정보,,
11215,2025.09.17,접수,위성곤 국회의원 협조 요청 회신(공직사회 근무환경 조사 관련),군산시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-14042,비공개,O,개인정보,,
11214,2025.09.17,접수,자치분권 사전협의 교육 참석자 명단 제출,장수군 행정지원과,홍지민,,담당확인,O,전자,X,행정지원과-25986,대국민공개,O,,,
11203,2025.09.17,접수,국회(위성곤 의원) 요구자료 제출 요청(공공시설 임대사기 등),전북특별자치도 회계과,고은아,,담당확인,O,전자,X,회계과-19197,대국민공개,O,,,
11202,2025.09.17,접수,25년 지역균형발전사업 및 시행계획 우수사례 유공자 확정통보 및 시상식 참석안내(전북특별자치도),지방시대위원회 지방전략국,최용훈,,담당확인,O,전자,X,지방전략국-798,비공개,O,내부검토,,
11200,2025.09.17,접수,(전직원 공람) 법률정보서비스 이용 안내 및 행정업무 추진 시 적극 활용 협조 요청,전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8496,대국민공개,O,,,
11199,2025.09.17,접수,중앙부처 법령 제·개정안 의견조회(학교보건법 등 22건),전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-8491,비공개,O,내부검토,,
11198,2025.09.17,접수,「2025년 직무전문 경력관리 교육과정(3~4기)」교육대상자 확정 및 교육안내,전북특별자치도인재개발원 교육지원과,김혜수,,담당확인,O,전자,X,교육지원과-9691,비공개,O,의사결정 과정 등,,
11197,2025.09.17,접수,2025년 3분기 「혁신도정상」 포상금 지급 신청서 제출,전북특별자치도 전환산업과,정상곤,,담당확인,O,전자,X,전환산업과-4302,부분공개,O,개인정보 포함,,
11196,2025.09.17,접수,모경종의원실 요구자료 제출(기초지자체 태양광 이격거리 규제 관련),부안군 기획감사담당관,전영훈,,담당확인,O,전자,X,기획감사담당관-15214,부분공개,O,내부검토 등,,
11194,2025.09.17,접수,글로벌생명경제도시 종합계획 수립에 따른 자료 제출,익산시 기획예산과,김영숙,,담당확인,O,전자,X,기획예산과-14936,비공개,O,,,
11191,2025.09.17,접수,2025년도 정부합동감사 관련 사전 요구자료 제출 요청,전북특별자치도감사위원회 사무국,김혜수,,담당확인,O,전자,X,사무국-12199,비공개,O,감사관련 정보,,
11190,2025.09.17,접수,공공자원 개방·공유서비스 우수사례집 및 카드뉴스 재배포(사례추가),전북특별자치도 인구청년정책과,김혜수,,담당확인,O,전자,X,인구청년정책과-7281,대국민공개,O,,,
11189,2025.09.17,접수,'25년 3분기 적극행정을 통한 지자체 규제개선 사례 제출 요청(~9.26.),전북특별자치도 자치제도과,김혜수,,담당확인,O,전자,X,자치제도과-4406,대국민공개,O,,,
11188,2025.09.17,접수,2025년 9월 중앙공모사업 추진상황 제출 협조 요청,전북특별자치도 정책기획관,김지혜,,담당확인,O,전자,X,정책기획관-11156,비공개,O,내부검토 과정,,
11187,2025.09.17,접수,박정현의원실 요구자료 제출 요청 회신,전북특별자치도 농생명정책과,전영훈,,담당확인,X,전자,X,농생명정책과-9770,비공개,O,의사결정 과정,,
11186,2025.09.17,접수,보건복지 정책 중앙-지방 협력회의 참석 요청,보건복지부 기획조정담당관,전국진,,이송,O,전자,X,기획조정담당관-2373,비공개,O,의사결정,,
11185,2025.09.17,접수,2025년 전북특별법 입법과제 사업계획서 및 부처활동 결과 제출,전북특별자치도 총괄지원과,강혜선,,담당확인,O,전자,X,총괄지원과-4077,비공개,O,의사결정 과정,,
11184,2025.09.17,접수,전북특별자치도 사무위임 조례 정비 사전 수요조사 자료 제출,전북특별자치도 수산정책과,오지수,,담당확인,O,전자,X,수산정책과-13036,비공개,X,의사결정 과정,,
11183,2025.09.17,접수,「전북특별자치도지역주민욕구조사」통계작성 변경승인 알림,통계청 경제통계심사조정과,김대명,,담당확인,X,전자,X,경제통계심사조정과-3342,대국민공개,O,,,
11182,2025.09.17,접수,도의회 의원 서류(자료)요구서 보냄(정종복 의원),전북특별자치도 대외협력과,변승주,,담당확인,O,전자,X,대외협력과-8044,대국민공개,O,,,
11181,2025.09.17,접수,글로벌생명경제도시 종합계획 수립에 따른 자료 제출,김제시 기획감사실,김영숙,,담당확인,O,전자,X,기획감사실-13966,비공개,O,,,
11180,2025.09.17,접수,2025년 3분기 혁신도정상 포상금 지급 신청,전북특별자치도 주택건축과,정상곤,,담당확인,O,전자,X,주택건축과-22472,비공개,O,개인정보,,
11179,2025.09.17,접수,2025년 3분기「혁신도정상」포상금 신청(소방본부 예방안전과),전북특별자치도 예방안전과,정상곤,,담당확인,O,전자,X,예방안전과-15390,비공개,O,개인계좌정보 포함,,
11178,2025.09.17,접수,(공무원연금공단) 2025년도 4분기 공무원 연금대부 시행 안내,전북특별자치도 총무과,김혜수,,담당확인,O,전자,X,총무과-19117,대국민공개,O,,,
11177,2025.09.17,접수,2025년 기획재정부 재정교육 10월 수강모집 안내,전북특별자치도인재개발원 교육지원과,김혜수,,담당확인,O,전자,X,교육지원과-9673,대국민공개,O,,,
11176,2025.09.17,접수,수의계약 배제사유 여부 조회[한신전자(주)],전북특별자치도 소방행정과,김혜수,,담당확인,O,전자,X,소방행정과-25635,부분공개,O,사업자 세부정보 보호 등,,
11175,2025.09.17,접수,의원발의「전북특별자치도 사회적경제기업 사업성과 측정 및 보상사업 운영 조례안」검토 및 의견조회,전북특별자치도 금융사회적경제과,김혜수,,담당확인,O,전자,X,금융사회적경제과-6543,비공개,O,내부검토 과정,,
11174,2025.09.17,접수,수의계약 배제사유 여부 조회(송호건축사사무소),전북특별자치도수산기술연구소 수산연구과,김혜수,,담당확인,O,전자,X,수산연구과-5984,대국민공개,O,,,
11173,2025.09.17,접수,청렴연수원 청렴교육 신청 안내(11월),전북특별자치도인재개발원 교육지원과,김혜수,,담당확인,O,전자,X,교육지원과-9672,대국민공개,O,,,
11168,2025.09.17,접수,정준호 국회의원 요구자료 제출(국정감사 공통자료 관련),전북특별자치도 총무과,전영훈,,담당확인,O,전자,X,총무과-19137,부분공개,O,붙임에 안보사항 등 포함,,
11167,2025.09.17,접수,김영호의원실 요구자료 제출(공공형 어린이놀이시설 관련),김제시 기획감사실,전영훈,,담당확인,O,전자,X,기획감사실-13964,비공개,O,내부검토 등,,
11166,2025.09.17,접수,용혜인 국회의원 요구자료 제출(주민복지사업 관련),무주군 기획조정실,전영훈,,담당확인,O,전자,X,기획조정실-11418,비공개,O,내부검토 등,,
11165,2025.09.17,접수,김영호 국회의원 요구자료 제출,전주시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-9440,비공개,O,내부검토 등,,
11164,2025.09.16,접수,정춘생 국회의원 요구자료 제출(국정감사 관련),전북특별자치도감사위원회 사무국,전영훈,,담당확인,O,전자,X,사무국-12194,비공개,O,감사관련,,
11163,2025.09.16,접수,김영호의원실 요구자료 제출(공공형 어린이놀이시설 관련),익산시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-14920,비공개,O,내부검토 등,,
11162,2025.09.16,접수,모경종 국회의원 요구자료 제출(기후재난 피해 관련),전북특별자치도 자연재난과,전영훈,,담당확인,O,전자,X,자연재난과-13462,대국민공개,O,,,
11158,2025.09.16,접수,김영호의원실 요구자료 제출,정읍시 기획예산실,전영훈,,담당확인,O,전자,X,기획예산실-15405,대국민공개,O,,,
11155,2025.09.16,접수,고동진의원실 요구자료 제출(지역사랑상품권 운영대행사 관련),전북특별자치도 일자리민생경제과,전영훈,,담당확인,O,전자,X,일자리민생경제과-12019,비공개,O,내부검토 과정,,
11154,2025.09.16,접수,김기표 국회의원 요구자료 제출(기초자치단체 친일반민족행위자 소송 관련),무주군 기획조정실,전영훈,,담당확인,X,전자,X,기획조정실-11407,대국민공개,O,,,
11153,2025.09.16,접수,박수민의원실 요구자료 제출(지방비 매칭 지연사유 등 관련),장수군 기획조정실,전영훈,,담당확인,X,전자,X,기획조정실-15555,대국민공개,O,,,
11152,2025.09.16,접수,전진숙 국회의원 요구자료 제출(기초생활수급자 관련),전북특별자치도 사회복지정책과,전영훈,,담당확인,O,전자,X,사회복지정책과-18630,비공개,O,5호,,
