문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
6496,2025.08.19,접수,2025년 정부혁신 유공 정부포상 후보자 추천 서류 제출,전북특별자치도농업기술원 행정지원과,이경섭,,담당확인,X,전자,X,행정지원과-5839,비공개,O,개인정보,,
6495,2025.08.19,접수,2025년 기획재정부 재정교육 9월 수강모집 안내,전북특별자치도인재개발원 교육지원과,강주희,,담당확인,O,전자,X,교육지원과-8525,대국민공개,O,,,
6494,2025.08.19,접수,대한민국국회 법제사법위원회 의견제시 요청(난민법 일부개정법률안),전북특별자치도 법무행정과,강주희,,담당확인,O,전자,X,법무행정과-7627,비공개,O,내부검토,,
6493,2025.08.19,접수,수의계약 배제사유 여부 조회(클린에너지),전북특별자치도수산기술연구소 수산연구과,강주희,,담당확인,O,전자,X,수산연구과-5363,대국민공개,O,,,
6492,2025.08.19,접수,2025년「전북 청년 군복무 상해보험 지원사업」홍보 추진결과 제출,완주군 인구정책과,문종환,,담당확인,O,전자,X,인구정책과-1334,대국민공개,O,,,
6491,2025.08.19,접수,제22차 세계한인비즈니스대회 백서 제작 배부,전북특별자치도 기업애로해소과,강주희,,담당확인,O,전자,X,기업애로해소과-5709,대국민공개,O,,,
6490,2025.08.19,접수,강남구 미취업 청년 어학·자격증 응시료 지원사업 중복지원 여부확인(2025년 8월 3차),강남구 일자리정책과,이광민,이광민,접수,O,전자,X,일자리정책과-17865,비공개,O,,,
6489,2025.08.19,접수,'25년 3분기 안전관리계획서 관련 교육 참석 협조 요청,전북특별자치도 건설정책과,강주희,,담당확인,O,전자,X,건설정책과-11956,대국민공개,O,,,
6488,2025.08.19,접수,이성권의원실 요구자료(지방소멸대응기금 관련) 제출,전북특별자치도 주택건축과,이지희,,담당확인,O,전자,X,주택건축과-19851,대국민공개,O,,,
6487,2025.08.19,접수,「전북 청년 군복무 상해보험 지원 사업」홍보 결과 제출,순창군 인구정책과,문종환,,담당확인,O,전자,X,인구정책과-6171,대국민공개,O,,,
6486,2025.08.19,접수,이해충돌방지법 관련 제도 운영 현황 제출 및 온라인 설명회 참여 요청,전북특별자치도감사위원회 사무국,강주희,,담당확인,O,전자,X,사무국-10903,부분공개,O,내부검토 과정,,
6485,2025.08.19,접수,이종욱의원실 요구자료 제출 요청(국정감사 기초자료 관련),전북특별자치도 정책기획관,강주희,,담당확인,O,전자,X,정책기획관-9652,비공개,O,내부검토 등,,
6484,2025.08.19,접수,'26회계연도 전북자치도 재난안전예산 사업분류를 위한 자료 제출 요청,전북특별자치도 안전정책과,강주희,,담당확인,O,전자,X,안전정책과-10505,대국민공개,O,,,
6483,2025.08.19,접수,'2025년 중증장애인생산품 추석 선물' 구매 안내 및 협조 요청,전북특별자치도 장애인복지정책과,강주희,,담당확인,O,전자,X,장애인복지정책과-10773,대국민공개,O,,,
6482,2025.08.19,접수,2026년 직무전문 교육 과정 수요조사 및 의견 제출 요청,전북특별자치도인재개발원 전문교육과,강주희,,담당확인,O,전자,X,전문교육과-3452,대국민공개,O,,,
6481,2025.08.19,접수,「광주광역시 우수정책 사례집(e-book)」 발간 안내,광주광역시 혁신평가담당관,김지우,,담당확인,X,전자,X,혁신평가담당관-5738,대국민공개,O,,,
6480,2025.08.19,접수,수용재결 신청관련「토지보상법」제67조에 따른 가격시점 안내,전북특별자치도 건설정책과,강주희,,담당확인,X,전자,X,건설정책과-11943,대국민공개,O,,,
6479,2025.08.19,접수,시군구 장래인구추계 개선 통계이용자 수요조사 참여 요청,통계청 인구추계팀,정후락,,담당확인,O,전자,X,인구추계팀-1368,비공개,O,내부검토자료 포함,,
6478,2025.08.19,접수,지방소멸대응기금심의위원회 위원 위촉 알림,한국지방재정공제회 소멸기금관리부,이지희,,담당확인,O,전자,X,소멸기금관리부-2195,비공개,O,내부검토자료,,
6477,2025.08.19,접수,2025년 하반기 적극행정 우수사례 경진대회 발표자료 등 제출,전북특별자치도 주택건축과,이경섭,,담당확인,O,전자,X,주택건축과-19841,부분공개,O,개인정보 등,,
6476,2025.08.19,접수,2025년 하반기 적극행정 우수사례 경진대회 최종심사 발표자료 제출,전북특별자치도 문화산업과,이경섭,,담당확인,O,전자,X,문화산업과-11583,부분공개,O,개인정보 포함,,
6475,2025.08.19,접수,새 정부 출범에 따른 지방소멸 위기 대응 전략에 관한 정책토론회 참석요청,전북특별자치도의회 기획행정전문위원,이지희,,담당확인,O,전자,X,기획행정전문위원-2232,대국민공개,O,,,
6473,2025.08.18,접수,2025년 하반기 적극행정 우수사례 경진대회 발표자료 제출,전북특별자치도 금융사회적경제과,이경섭,,담당확인,O,전자,X,금융사회적경제과-5822,비공개,O,개인정보 포함 등,,
6472,2025.08.18,접수,(공무원연금공단) 신규공무원 대상 온라인 연금제도 설명회 실시 안내,전북특별자치도 총무과,강주희,,담당확인,O,전자,X,총무과-16866,대국민공개,O,,,
6471,2025.08.18,접수,「전북특별자치도 당직 및 비상근무규칙」일부개정규칙안 입법예고 알림(수정),전북특별자치도 총무과,강주희,,담당확인,O,전자,X,총무과-16864,대국민공개,O,,,
6470,2025.08.18,접수,수의계약 배제사유 여부 조회((유)세운종합건설),전북특별자치도수산기술연구소 수산연구과,강주희,,담당확인,O,전자,X,수산연구과-5342,대국민공개,O,,,
6469,2025.08.18,접수,2025년「제4기 고위직 공무원 공직자 마인드 셋」교육안내 및 참석 협조,전북특별자치도인재개발원 전문교육과,강주희,,담당확인,O,전자,X,전문교육과-3449,대국민공개,O,,,
6468,2025.08.18,접수,도의회 의원 서류(자료)요구서 보냄(김정기 의원),전북특별자치도 대외협력과,김영준,,담당확인,O,전자,X,대외협력과-7019,대국민공개,O,,,
6467,2025.08.18,접수,「2025 해운대구 인구정책 아이디어 공모전」접수제안 표절 및 중복수상 확인 요청,해운대구 기획예산과,강주희,,담당확인,O,전자,X,기획예산과-12557,비공개,O,개인정보 포함,,
6466,2025.08.18,접수,청년월세 한시 특별지원 사업 부정수급 환수실적 및 점검 결과 제출(2022~2024),진안군 농촌활력과,박용우,,담당확인,X,전자,X,농촌활력과-39187,대국민공개,O,,,
6465,2025.08.18,접수,이성권의원실 요구자료 제출,전북특별자치도 탄소중립정책과,이지희,,담당확인,O,전자,X,탄소중립정책과-13718,대국민공개,O,,,
6464,2025.08.18,접수,「2025년 하반기 적극행정 우수사례 경진대회」발표자료 제출(소방본부),전북특별자치도 소방행정과,이경섭,,담당확인,X,전자,X,소방행정과-22668,대국민공개,O,,,
6463,2025.08.18,접수,2025년 하반기 보조금24 권역별 순회교육 참석자 명단 제출,정읍시 기획예산실,김지우,,담당확인,O,전자,X,기획예산실-13494,비공개,O,개인정보 포함,,
6462,2025.08.18,접수,'25년 하반기「보조금24」권역별 순회교육 참석자 명단 제출,진안군 기획홍보실,김지우,,담당확인,O,전자,X,기획홍보실-8617,비공개,O,개인정보 포함,,
6461,2025.08.18,접수,폭염 대비 건설현장 관리 철저 요청,전북특별자치도 건설정책과,강주희,,담당확인,O,전자,X,건설정책과-11907,대국민공개,O,,,
6460,2025.08.18,접수,건설산업기본법의 건설공사 표지의 게시규정 준수 협조 요청,전북특별자치도 건설정책과,강주희,,담당확인,X,전자,X,건설정책과-11906,대국민공개,O,,,
6455,2025.08.18,접수,2025년 전북 청년 군복무 상해보험 가입지원 사업 홍보 결과 제출,정읍시 재난안전과,문종환,,담당확인,O,전자,X,재난안전과-18339,대국민공개,O,,,
6454,2025.08.18,접수,중앙부처 법령 제·개정안 의견조회(국가교육위원회법 등 22건),전북특별자치도 법무행정과,강주희,,담당확인,O,전자,X,법무행정과-7584,비공개,O,내부검토,,
6453,2025.08.18,접수,2025년 관광품질개선 관련 정책현황 제출 요청,전북특별자치도 관광산업과,강주희,,담당확인,O,전자,X,관광산업과-8579,대국민공개,O,,,
6452,2025.08.18,접수,전북특별법 전부개정안 불수용 조문 검토 및 추가 특례사업 발굴 협조 요청,전북특별자치도 총괄지원과,김민경,,담당확인,O,전자,X,총괄지원과-3612,대국민공개,O,,,
6451,2025.08.18,접수,시·도 청년위촉 대상 위원회 지정현황 제출 및 청년위원 위촉 확대 요청,국무조정실 청년정책협력관,문종환,,담당확인,O,전자,X,청년정책협력관-540,비공개,O,,,
6450,2025.08.18,접수,「2025 스타트업 코리아 투자위크(SIW)」스타트업 모집 홍보 및 참여 협조 요청의 건,대전창조경제혁신센터 글로벌상생협력실,강주희,,담당확인,O,전자,X,글로벌상생협력실-1290,대국민공개,O,,,
6449,2025.08.18,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),익산시 기획예산과,이지희,,담당확인,O,전자,X,기획예산과-12917,비공개,O,내부검토,,
6448,2025.08.18,접수,2025년 2분기 청렴도 및 만족도 조사 결과 송부,전북특별자치도감사위원회 사무국,강주희,,담당확인,O,전자,X,사무국-10711,부분공개,O,내부검토 과정,,
6447,2025.08.18,접수,2025년 제3차 지방재정투자사업 심사 및 타당성조사 공무원 교육 및 컨설팅 안내,전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-9214,대국민공개,O,,,
6446,2025.08.18,접수,「전북특별자치도 당직 및 비상근무규칙」일부개정규칙안 입법예고 알림,전북특별자치도 총무과,강주희,,담당확인,O,전자,X,총무과-16853,대국민공개,O,,,
6445,2025.08.18,접수,업무추진비 집행점검 결과 유의사항 안내(전직원 공람),전북특별자치도감사위원회 사무국,강주희,,담당확인,X,전자,X,사무국-10817,비공개,O,감사결과,,
6444,2025.08.18,접수,2025년 전북특별자치도 청년축제 운영 용역 계약 체결 및 사업계획서 제출,전북창조경제혁신센터 특화사업본부,장미송,,담당확인,O,전자,X,특화사업본부-3870,대국민공개,O,,,
6443,2025.08.18,접수,중앙부처 법령 제·개정안 의견조회(보훈보상자법 등 21건),전북특별자치도 법무행정과,강주희,,담당확인,O,전자,X,법무행정과-7565,비공개,O,내부검토,,
6442,2025.08.18,접수,비영리민간단체 신규등록 알림(사단법인 대한노인회 전북특별자치도연합회),전북특별자치도 고령친화정책과,강주희,,담당확인,X,전자,X,고령친화정책과-10863,대국민공개,O,,,
6441,2025.08.18,접수,중앙부처 법령 제·개정안 의견조회(화재예방법 등 20건),전북특별자치도 법무행정과,강주희,,담당확인,O,전자,X,법무행정과-7566,비공개,O,내부검토,,
6440,2025.08.18,접수,중앙부처 법령 제·개정안 의견조회(2027 세계청년대회 지원 특별법 등 23건),전북특별자치도 법무행정과,강주희,,담당확인,O,전자,X,법무행정과-7567,비공개,O,내부검토,,
6439,2025.08.18,접수,「전북 청년 군복무 상해보험 지원 사업」 홍보 결과 제출,무주군 인구활력과,문종환,,담당확인,O,전자,X,인구활력과-21448,비공개,O,,,
6438,2025.08.18,접수,2025년 「새만금의 변화와 미래」 교육 안내 및 교육생 추천 요청,전북특별자치도 새만금지원수질과,강주희,,담당확인,O,전자,X,새만금지원수질과-5625,대국민공개,O,,,
6437,2025.08.18,접수,제11회 「대한민국 공무원상」 포상 추가접수 계획 알림 및 후보자 추천 요청,전북특별자치도 총무과,강주희,,담당확인,O,전자,X,총무과-16845,대국민공개,O,,,
6436,2025.08.18,접수,청년인재DB 가입 협조 요청,국무조정실 청년정책협력관,문종환,,담당확인,O,전자,X,청년정책협력관-539,대국민공개,O,,,
6435,2025.08.18,접수,의원발의「전북특별자치도 자율방범활동 지원조례 일부개정안」검토 및 의견조회,전북특별자치도자치경찰위원회 자치경찰정책과,강주희,,담당확인,O,전자,X,자치경찰정책과-4252,대국민공개,O,,,
6434,2025.08.18,접수,"재난 취약시설물(D, E등급) 조치사항 현행화 작성 요청",전북특별자치도 사회재난과,강주희,,담당확인,O,전자,X,사회재난과-7238,비공개,O,내부검토 과정,,
6433,2025.08.18,접수,김성수 도의원요구자료 제출 요청(국비반납 사업 관련),전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-9216,비공개,O,내부검토 과정,,
6432,2025.08.18,접수,2025년 저출생 대응 시도 우수정책 공유 워크숍 연기 안내,대한민국시도지사협의회,박지혜,,담당확인,X,전자,X,기획행정협력관-887,대국민공개,O,,,
6430,2025.08.18,접수,「전북 청년 군복무 상해보험 지원 사업」 홍보 결과 제출,장수군 기획조정실,문종환,,담당확인,O,전자,X,기획조정실-13675,대국민공개,O,,,
6429,2025.08.18,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),전북특별자치도 체육정책과,이지희,,담당확인,O,전자,X,체육정책과-8743,대국민공개,O,,,
6428,2025.08.18,접수,이성권 국회의원 요구자료 제출,전북특별자치도 스마트농산과,이지희,,담당확인,O,전자,X,스마트농산과-12740,비공개,O,내부검토 과정,,
6427,2025.08.18,접수,이성권의원실 요구자료 제출,전북특별자치도 외국인국제정책과,이지희,,담당확인,O,전자,X,외국인국제정책과-5237,대국민공개,O,,,
6425,2025.08.18,접수,[이송] [이송] [이송] [이송] 혜택알리미 안내·추천 확대를 위한 공공서비스 안내 조건식 검토 요청,전북특별자치도 행정정보과,김지우,,이송,O,전자,X,행정정보과-11650,비공개,O,의사결정 과정,,
6424,2025.08.18,접수,[이송] '25년 하반기 「보조금 24」 권역별 순회교육 참석자 명단 제출,전북특별자치도 정책기획관,김지우,,담당확인,O,전자,X,정책기획관-9587,비공개,O,개인정보,,
6421,2025.08.18,접수,2025년도 3분기 지자체 공공서비스 목록 현행화 결과 제출,진안군 기획홍보실,김지우,,담당확인,O,전자,X,기획홍보실-8590,부분공개,O,내부 자료,,
6420,2025.08.18,접수,2025년 하반기 적극행정 우수사례 경진대회 최종심사 발표자료 제출,전북개발공사,이경섭,,담당확인,O,전자,X,ESG경영팀-1801,대국민공개,O,,,
6417,2025.08.16,접수,2026년 신규 글로컬대학 지역상생 사업계획서 보완 제출요청,전북특별자치도 교육협력과,강주희,,담당확인,O,전자,X,교육협력과-1415,대국민공개,O,,,
6416,2025.08.16,접수,신속한 재해복구를 위한 지방계약 집행 운영요령 회람 요청,전북특별자치도 회계과,강주희,,담당확인,O,전자,X,회계과-16893,대국민공개,O,,,
6415,2025.08.16,접수,2026년 전환사업 예산 편성 계획 송부 및 편성 요구자료 제출,전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-9185,비공개,O,내부 정보 포함,,
6414,2025.08.16,접수,이성권의원실 요구자료 제출,남원시 기획예산과,이지희,,담당확인,O,전자,X,기획예산과-8478,부분공개,O,내부검토,,
6413,2025.08.16,접수,폭염 재난 피해 최소화를 위한 예찰 및 홍보 강화 요청,전북특별자치도 자연재난과,강주희,,담당확인,X,전자,X,자연재난과-11844,대국민공개,O,,,
6412,2025.08.15,접수,2025년 9월 미래융복합경제재정 교육(3개)과정 안내,전북특별자치도인재개발원 교육지원과,강주희,,담당확인,O,전자,X,교육지원과-8429,대국민공개,O,,,
6411,2025.08.15,접수,"지방자치인재개발원, 영어권 통합 사전 준비과정」(10.28.~31.) 교육 신청 안내(1차)",전북특별자치도인재개발원 교육지원과,강주희,,담당확인,O,전자,X,교육지원과-8430,대국민공개,O,,,
6410,2025.08.15,접수,2025년 8월 중앙공모사업 추진상황 제출 협조 요청,전북특별자치도 정책기획관,정후락,,담당확인,O,전자,X,정책기획관-9548,부분공개,O,내부검토 과정,,
6409,2025.08.15,접수,「2025년 경기청년 역량강화 기회지원사업」 유사사업 중복지원 조회 요청(8차),수원시 청년청소년과,이광민,이광민,접수,O,전자,X,청년청소년과-14658,비공개,O,,,
6408,2025.08.15,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),전북특별자치도 농촌사회활력과,이지희,,담당확인,O,전자,X,농촌사회활력과-10176,비공개,O,내부검토 과정,,
6407,2025.08.15,접수,이성권의원실 요구자료(지방소멸대응기금 관련) 제출,부안군 기획감사담당관,이지희,,담당확인,O,전자,X,기획감사담당관-13136,비공개,O,내부검토자료,,
6406,2025.08.15,접수,자발적 기탁금품 기탁자의 직무관련성 유무 조회 요청((주)세아베스틸),전북특별자치도 교육협력과,강주희,,담당확인,O,전자,X,교육협력과-1414,대국민공개,O,,,
6404,2025.08.14,접수,2025년 상반기 영도구 적극행정 우수사례 공유,영도구 기획감사실,김지우,,담당확인,O,전자,X,기획감사실-12961,대국민공개,O,,,
6403,2025.08.14,접수,비영리법인 해산신고 알림(사단법인 국민통합전북본부),전북특별자치도 대외협력과,강주희,,담당확인,X,전자,X,대외협력과-6955,대국민공개,O,,,
6402,2025.08.14,접수,공무원의 소속 단체장 업적홍보 관련 안내,전북특별자치도선거관리위원회 지도과,강주희,,담당확인,O,전자,X,지도과-1468,대국민공개,O,,,
6401,2025.08.14,접수,전북특별자치도 신설 사업에 대한 협의 결과 송부,보건복지부 사회보장조정과,김영준,,담당확인,O,전자,X,사회보장조정과-3690,비공개,O,,,
6400,2025.08.14,접수,공무원의 소속 단체장 업적홍보 관련 안내,전북특별자치도 자치행정과,강주희,,담당확인,O,전자,X,자치행정과-8404,대국민공개,O,,,
6399,2025.08.14,접수,지방자치인재개발원「지역소멸 대응과 국가균형발전 과정」교육대상자 추천 요청,전북특별자치도인재개발원 교육지원과,강주희,,담당확인,O,전자,X,교육지원과-8411,대국민공개,O,,,
6398,2025.08.14,접수,2024년 선정 전북청년 함께 두배적금 사업 해지자 명단 제출,전주시 청년활력과,문종환,,담당확인,O,전자,X,청년활력과-737,비공개,O,,,
6397,2025.08.14,접수,『투어전북 뉴스레터』구독 신청명단 제출 협조 요청,전북특별자치도 관광산업과,강주희,,담당확인,O,전자,X,관광산업과-8514,대국민공개,O,,,
6396,2025.08.14,접수,2025년 장애인식개선교육 수강안내(전 직원 BSC 법정의무교육),전북특별자치도 장애인복지정책과,강주희,,담당확인,X,전자,X,장애인복지정책과-10567,대국민공개,O,,,
6395,2025.08.14,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),고창군 행정지원과,이지희,,담당확인,O,전자,X,행정지원과-23028,대국민공개,O,,,
6394,2025.08.14,접수,이성권의원실 요구자료 제출 요청(지방소멸대응기금 관련),무주군 인구활력과,이지희,,담당확인,O,전자,X,인구활력과-21337,부분공개,O,내부검토,,
6393,2025.08.14,접수,이성권의원실 지방소멸대응기금 관련 요구자료 제출,순창군 인구정책과,이지희,,담당확인,O,전자,X,인구정책과-6085,비공개,O,내부검토,,
6392,2025.08.14,접수,이성권 의원실 요구자료 제출 요청(지방소멸대응기금 관련) 회신,전북특별자치도 물통합관리과,이지희,,담당확인,O,전자,X,물통합관리과-12889,부분공개,O,내부검토 과정,,
6391,2025.08.14,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),전북특별자치도 보건의료과,이지희,,담당확인,O,전자,X,보건의료과-14034,비공개,O,내부검토 과정,,
6390,2025.08.14,접수,지방소멸대응기금 집행실적 제출,정읍시 기획예산실,이지희,,담당확인,O,전자,X,기획예산실-13410,비공개,O,내부검토자료,,
6389,2025.08.14,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),정읍시 기획예산실,이지희,,담당확인,O,전자,X,기획예산실-13408,비공개,O,내부검토,,
6388,2025.08.14,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),장수군 기획조정실,이지희,,담당확인,O,전자,X,기획조정실-13609,부분공개,O,내부검토,,
6386,2025.08.14,접수,군복무 청년 상해보험 가입 지원사업 관련 회신,전북지방병무청 병역판정입영과,문종환,,담당확인,O,전자,X,병역판정입영과-8445,비공개,O,,,
6384,2025.08.14,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),김제시 성장전략실,이지희,,담당확인,O,전자,X,성장전략실-6364,비공개,O,내부검토,,
6383,2025.08.14,접수,2025 전북 청년마을 만들기 사업계획 변경 승인 사후보고(3차),부안군 지역경제과,박용우,,담당확인,O,전자,X,지역경제과-43713,부분공개,O,내부검토,,
6382,2025.08.14,접수,(공무원연금공단)「모바일 마음건강 자가진단」서비스 오픈 및 이벤트 안내,전북특별자치도 총무과,강주희,,담당확인,O,전자,X,총무과-16726,대국민공개,O,,,
6381,2025.08.14,접수,2025년 을지연습 전시종합상황실 및 전시창설기구 근무자 인사명령,전북특별자치도 총무과,강주희,,담당확인,O,전자,X,총무과-16712,대국민공개,O,,,
6380,2025.08.14,접수,이성권의원실 요구자료 제출(지방소멸대응기금 관련),전북특별자치도 동물방역과,이지희,,담당확인,O,전자,X,동물방역과-13872,비공개,O,내부검토 과정,,
6379,2025.08.14,접수,2025년도 9월중 전북특별자치도인재개발원 교육과정 안내 및 교육대상자 명단 제출,전북특별자치도인재개발원 인재양성과,강주희,,담당확인,O,전자,X,인재양성과-3808,대국민공개,O,,,
6378,2025.08.14,접수,2025년 전북청년 함께 두배적금 참여자 계좌 중도해지 알림,군산시 인구대응담당관,문종환,,담당확인,O,전자,X,인구대응담당관-4998,비공개,O,,,
6377,2025.08.14,접수,청년기본법 일부개정법률안(조인철 의원 대표발의) 의견조회,국무조정실 청년정책기획관,김영준,,담당확인,O,전자,X,청년정책기획관-291,대국민공개,O,,,
6376,2025.08.14,접수,신속재결대상 사업 제출 요청(중앙토지수용위원회),전북특별자치도 건설정책과,강주희,,담당확인,O,전자,X,건설정책과-11770,대국민공개,O,,,
6375,2025.08.14,접수,2024~2025년 공공외교 추진실적 제출 협조 요청,전북특별자치도 외국인국제정책과,강주희,,담당확인,O,전자,X,외국인국제정책과-5200,대국민공개,O,,,
6374,2025.08.14,접수,도의회 정종복의원 요구자료 제출 요청,전북특별자치도 교육협력과,강주희,,담당확인,O,전자,X,교육협력과-1372,부분공개,O,내부검토 과정,,
6373,2025.08.14,접수,「지속가능발전 기본전략 및 추진계획 수립 연구용역」에 따른 지속가능발전 지표 검토 의견 제출 요청(3차),전북특별자치도 정책기획관,강주희,,담당확인,O,전자,X,정책기획관-9501,비공개,O,내부검토 과정,,
6372,2025.08.14,접수,"24년, 25년 전북청년 함꼐 두배적금 지자체 지원금 매칭 결과 제출('25년 8월분)",진안군 농촌활력과,문종환,,담당확인,O,전자,X,농촌활력과-38511,비공개,O,,,
6371,2025.08.13,접수,(규제샌드박스) 연구개발특구 규제 신속확인 의견제출 요청,전북특별자치도 자치제도과,강주희,,담당확인,O,전자,X,자치제도과-3910,비공개,O,내부검토과정 및 기업정보 포함,,
6370,2025.08.13,접수,지방세외수입 소송사건 자문지원 대상 과목 제출 요청,전북특별자치도 세정과,강주희,,담당확인,O,전자,X,세정과-8968,대국민공개,O,,,
6369,2025.08.13,접수,(순창군) 지방소멸대응기금 집행실적 수정 요구사항 제출,순창군 인구정책과,이지희,,담당확인,O,전자,X,인구정책과-6061,비공개,O,내부검토자료,,
6368,2025.08.13,접수,「2024년 전북청년 함께 두배적금」 참여자 중도해지 처리 알림(신○선),정읍시 일자리경제과,문종환,,담당확인,X,전자,X,일자리경제과-38160,비공개,O,,,
6367,2025.08.13,접수,청년친화도시 신규지정 설명회 개최 안내,국무조정실 청년정책기획관,김영준,,담당확인,O,전자,X,청년정책기획관-290,비공개,O,,,
6366,2025.08.13,접수,1기업-1공무원 전담제 기업애로사항 조치계획 및 처리결과 제출,전북특별자치도 기업애로해소과,강주희,,담당확인,O,전자,X,기업애로해소과-5610,비공개,O,"내부검토 과정 및 개인, 기업정보 포함",,
6365,2025.08.13,접수,2025년 8월 중 사이버보안진단의 날 실시 및 결과 제출 요청,전북특별자치도 행정정보과,강주희,,담당확인,O,전자,X,행정정보과-11519,부분공개,O,보안사항 포함,,
6364,2025.08.13,접수,「2025년 지방자치 청년 정책 경진대회」정책 제안서 공유,행정안전부 자치분권제도과,김영준,,담당확인,O,전자,X,자치분권제도과-2891,대국민공개,O,,,
6360,2025.08.13,접수,[이송] 「2025년 지방자치 청년 정책 경진대회」정책 제안서 공유,전북특별자치도 자치행정과,강주희,,이송,O,전자,X,자치행정과-8369,대국민공개,O,,,
6359,2025.08.13,접수,「2025년 하반기 법제교육」 안내 및 교육대상자 제출 협조(수정),전북특별자치도 법무행정과,강주희,,담당확인,O,전자,X,법무행정과-7479,대국민공개,O,,,
6358,2025.08.13,접수,「2025년 하반기 법제교육」 안내 및 교육대상자 제출 협조,전북특별자치도 법무행정과,강주희,,담당확인,O,전자,X,법무행정과-7475,대국민공개,O,,,
6357,2025.08.13,접수,공공서비스 안내·추천 확대 조건식 검토 요청 관련 협조 사항(목록책임관 부서),행정안전부 공공서비스통합과,김지우,,담당확인,X,전자,X,공공서비스통합과-3254,비공개,O,내부 업무,,
6356,2025.08.13,접수,2025년 지방소멸대응기금사업 집행실적 수정 요청,무주군 인구활력과,이지희,,담당확인,O,전자,X,인구활력과-21228,비공개,O,내부검토자료,,
6353,2025.08.13,접수,"부서주관 상시학습 결과 알림(2025년 전북특별자치도 백년포럼 제35강, 8월 1차)",전북특별자치도 정책기획관,강주희,,담당확인,O,전자,X,정책기획관-9458,부분공개,O,개인정보 등,,
6352,2025.08.13,접수,공사비산정기준 제·개정을 위한 건설현장 추천 요청,전북특별자치도 건설정책과,강주희,,담당확인,O,전자,X,건설정책과-11744,비공개,O,의사결정 과정,,
6351,2025.08.13,접수,수의계약 배제사유 여부 조회(리버사이언스),전북특별자치도동물위생시험소 방역과,강주희,,담당확인,O,전자,X,방역과-7375,대국민공개,O,,,
6350,2025.08.13,접수,'25년 3분기 노사가 함께하는 '자랑스러운 우리의 혁신 주인공' 추천 협조,전북특별자치도 인구청년정책과,김지우,,담당확인,O,전자,X,인구청년정책과-6348,부분공개,O,내부 추진 과정,,
6344,2025.08.13,접수,청원 산림치유 프로그램 참여 대상자 추천 요청,전북특별자치도 산림자원과,강주희,,담당확인,O,전자,X,산림자원과-16141,대국민공개,O,,,
6343,2025.08.13,접수,지방소멸대응기금 집행실적 수정 제출,진안군 행정지원과,이지희,,담당확인,O,전자,X,행정지원과-20094,비공개,O,내부검토자료,,
6342,2025.08.13,접수,「전북형 저출생 대책」추진상황 자료 제출,전북특별자치도어린이창의체험관,박지혜,,담당확인,O,전자,X,어린이창의체험관-4010,비공개,O,비공개 5호,,
6341,2025.08.13,접수,[이송] 혜택알리미 안내·추천 확대를 위한 공공서비스 안내 조건식 검토 요청,전북특별자치도 자치행정과,강주희,,이송,O,전자,X,자치행정과-8339,비공개,O,의사결정 과정,,
6340,2025.08.13,접수,2025년「제5기 권익구제 역량강화 과정」(통합) 교육 신청 안내,전북특별자치도인재개발원 교육지원과,강주희,,담당확인,O,전자,X,교육지원과-8330,대국민공개,O,,,
6339,2025.08.13,접수,제3기 행정심판 역량강화 과정(9월) 교육 신청 안내,전북특별자치도인재개발원 교육지원과,강주희,,담당확인,O,전자,X,교육지원과-8328,대국민공개,O,,,
6338,2025.08.13,접수,수의계약 배제사유 여부 조회(로운산업),전북특별자치도동물위생시험소 방역과,강주희,,담당확인,O,전자,X,방역과-7367,대국민공개,O,,,
6337,2025.08.13,접수,2025년 전북 청년 생생아이디어 지원사업 사업계획서 변경 승인 요청,전주시 청년정책과,장미송,,담당확인,O,전자,X,청년정책과-449,비공개,O,,,
6336,2025.08.13,접수,전북형 저출생 대책 추진상황 자료 제출,전북특별자치도 남원의료원,박지혜,,담당확인,O,전자,X,총무계-3744,대국민공개,O,,,
6335,2025.08.13,접수,「2025년 찾아가는 도민 인구교육」 자료 제출,남원시 기획예산과,강주희,,담당확인,O,전자,X,기획예산과-8315,비공개,O,개인정보 포함 등,,
6332,2025.08.12,접수,'25년 하반기「보조금24」권역별 순회교육 안내 및 참석자 명단 제출 협조 요청,전북특별자치도 인구청년정책과,김지우,,담당확인,O,전자,X,인구청년정책과-6329,부분공개,O,내부 자료,,
6331,2025.08.12,접수,「'25년 재미있는 적극행정 심화교육」참석대상자 명단 제출 협조,전북특별자치도 인구청년정책과,김지우,,담당확인,O,전자,X,인구청년정책과-6328,부분공개,O,내부 자료,,
