문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
8102,2025.06.10,접수,우리글진흥원 2025년 7월 공직자 국어 능력 향상 교육 안내,전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-6013,대국민공개,O,,,
8101,2025.06.10,접수,국립국어원 국어문화학교 7~8월 교육생 모집,전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-6012,대국민공개,O,,,
8100,2025.06.10,접수,산림조합중앙회진안교육원 2025년 7월 교육과정 안내,전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-6011,대국민공개,O,,,
8099,2025.06.10,접수,행정전자서명 및 행정포탈 등 사용자계정 등록 신청,전북특별자치도 이차전지탄소산업과,김영대,,담당확인,O,전자,X,이차전지탄소산업과-3971,비공개,X,개인정보 포함,,
8098,2025.06.10,접수,2025년 7월 한국지역정보개발원 정보화 집합교육(KLID 캠퍼스) 수강신청 안내,전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-6010,대국민공개,O,,,
8097,2025.06.10,접수,국립환경인재개발원 '25년 7~8월 교육신청 안내,전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-6009,대국민공개,O,,,
8096,2025.06.10,접수,비영리법인 동일명칭 사용여부 조회(사단법인 세움선교회),전북특별자치도 유산관리과,이재연,,담당확인,X,전자,X,유산관리과-8652,비공개,O,개인정보,,
8095,2025.06.10,접수,지자체 정보보호 운영현황 조사계획 안내,행정안전부 디지털보안정책과,정연호,,담당확인,O,전자,X,디지털보안정책과-2016,비공개,O,보안,,
8094,2025.06.10,접수,도지사 직인 인영의 인쇄사용 승인 통보,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-11473,대국민공개,O,,,
8093,2025.06.10,접수,2025년 상반기 재정집행 관련 협조 요청 (전직원 공람),전북특별자치도 예산과,이재연,,담당확인,O,전자,X,예산과-6639,비공개,O,내부검토 과정,,
8092,2025.06.10,접수,2025년 하반기 정년퇴직예정자 퇴직준비교육 시행계획 알림,전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-11480,대국민공개,O,,,
8091,2025.06.10,접수,행정정보시스템실 출입 협조,전북특별자치도 총무과,김영대,,담당확인,X,전자,X,총무과-11472,대국민공개,O,,,
8090,2025.06.10,접수,도민정보시스템실 출입 협조,전북특별자치도 총무과,김영대,,담당확인,X,전자,X,총무과-11475,대국민공개,O,,,
8089,2025.06.10,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-11469,비공개,O,인사관리,,
8088,2025.06.10,접수,중앙부처 법령 제·개정안 의견조회(공항시설법 시행령 등 17건),전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-5364,비공개,O,내부검토,,
8087,2025.06.10,접수,농업기술원 수시 인사발령 사항 알림(6. 9. 자),전북특별자치도농업기술원 행정지원과,김영대,,담당확인,O,전자,X,행정지원과-3922,비공개,O,개인정보,,
8086,2025.06.10,접수,휴대용 저장매체 보안정책 예외처리 신청,전북특별자치도농업기술원 농업환경과,김윤주,,담당확인,O,전자,X,농업환경과-2531,부분공개,O,개인정보,,
8085,2025.06.10,접수,진선미 국회의원 요구자료 제출 요청(자유총연맹 보조금 관련),전북특별자치도 정책기획관,국중덕,,담당확인,O,전자,X,정책기획관-6639,비공개,O,내부검토 등,,
8084,2025.06.10,접수,사회재난 현장조치 행동매뉴얼 작성 관련 재안내,전북특별자치도 사회재난과,이재연,,담당확인,X,전자,X,사회재난과-5050,대국민공개,O,,,
8083,2025.06.10,접수,「전북특별자치도 백년 포럼」개최 장소 변경 안내(전 직원 공람),전북특별자치도 정책기획관,이재연,,담당확인,X,전자,X,정책기획관-6625,대국민공개,O,,,
8082,2025.06.10,접수,2025년 전북특별자치도 적극행정 우수사례 카드뉴스 공유,전북특별자치도 인구청년정책과,이재연,,담당확인,O,전자,X,인구청년정책과-4481,대국민공개,O,,,
8081,2025.06.10,접수,백운면 행복주택 CCTV 설치에 따른 행정예고 알림,진안군 민원봉사과,김대연,,담당확인,O,전자,X,민원봉사과-26282,대국민공개,O,,,
8080,2025.06.10,접수,자가전기통신설비 설치(변경) 확인서 제출,익산시 교통행정과,황건우,,담당확인,O,전자,X,교통행정과-46637,비공개,O,시공자 인적사항 및 시스템 정보,,
8079,2025.06.10,접수,「2025년 주요정보통신기반시설 및 기초지자체 정보보호 컨설팅」 월간 보안리포트 (5월),한국지역정보개발원 정보보호컨설팅부,김지수,,담당확인,O,전자,X,정보보호컨설팅부-1649,비공개,O,기반시설 관련,,
8078,2025.06.10,접수,행정망 서버팜 이중화 구성에 따른 케이블 포설 관련 자료 제출,전북특별자치도 농생명정책과,김대연,,담당확인,O,전자,X,농생명정책과-6167,부분공개,O,개인정보 포함,,
8077,2025.06.10,접수,2025년도 7월중 전북특별자치도인재개발원 교육과정 안내 및 교육대상자 명단 제출,전북특별자치도인재개발원 인재양성과,이재연,,담당확인,O,전자,X,인재양성과-2687,대국민공개,O,,,
8076,2025.06.10,접수,폭염 대비 건설현장 관리 철저 요청,전북특별자치도 건설정책과,이재연,,담당확인,O,전자,X,건설정책과-8237,대국민공개,O,,,
8075,2025.06.10,접수,2025년 2분기 도 홈페이지 민원사무편람 및 민원서식 정비결과 제출 요청,전북특별자치도 자치행정과,이재연,,담당확인,O,전자,X,자치행정과-6010,대국민공개,O,,,
8074,2025.06.10,접수,5월중 개인정보처리시스템 접속기록 점검 및 조치 결과 송부,전북특별자치도 농생명정책과,강혜준,,담당확인,X,전자,X,농생명정책과-6166,비공개,O,개인정보포함,,
8073,2025.06.10,접수,인천 서구 CCTV 통합관제센터 영상 열람 및 녹화 일시 중단 알림,인천광역시서구 안전총괄과,김대연,,담당확인,X,전자,X,안전총괄과-13719,대국민공개,O,,,
8072,2025.06.10,접수,「차세대 부동산종합공부시스템」 연계 필요시스템 현황 조사,전북특별자치도 토지정보과,윤성호,,담당확인,O,전자,X,토지정보과-5887,비공개,O,내부검토 과정,,
8071,2025.06.10,접수,USB 임시허용 협조 요청,전북특별자치도 토지정보과,김윤주,,담당확인,O,전자,X,토지정보과-5884,비공개,X,IP 정보,,
8070,2025.06.10,접수,행정중심복합도시건설청 정보화 및 데이터 관련 업무 소관 부서 변경 안내,행정중심복합도시건설청 기획재정담당관,김영대,,담당확인,X,전자,X,기획재정담당관-1449,대국민공개,O,,,
8069,2025.06.10,접수,서버팜 스위치 펌웨어 업데이트에 따른 정보통신서비스 일시 중단 안내,하동군 행정과,김영대,,담당확인,X,전자,X,행정과-16554,대국민공개,O,,,
8060,2025.06.10,접수,2025년 보건간호사 직무교육 및 우수사례 발표와 홍보부스 전시회 개최 안내,전북특별자치도 보건의료과,이재연,,담당확인,O,전자,X,보건의료과-9814,비공개,O,내부검토,,
8059,2025.06.09,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-11354,부분공개,O,인사관리,,
8058,2025.06.09,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-11413,비공개,O,인사관리,,
8057,2025.06.09,접수,제 38회 정보문화의 달 기념식 안내 및 홍보 협조 요청,한국지능정보사회진흥원 디지털포용문화팀,국중덕,,담당확인,O,전자,X,디지털포용문화팀-1558,비공개,O,내부검토과정,,
8056,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청서 제출,전북특별자치도농업기술원 기술보급과,김대연,,담당확인,O,전자,X,기술보급과-4213,부분공개,O,개인정보보호,,
8055,2025.06.09,접수,전산실 네트워크 스위치 교체 작업에 따른 행정정보시스템 일시 중단 안내,용인시 정보통신과,김영대,,담당확인,X,전자,X,정보통신과-9633,대국민공개,O,,,
8054,2025.06.09,접수,「2025년 개인정보 보호수준 평가」온라인 설명회 개최 안내(1차),개인정보보호위원회 자율보호정책과,강혜준,,담당확인,O,전자,X,자율보호정책과-564,대국민공개,O,,,
8053,2025.06.09,접수,『2025년 국민행복 IT 경진대회』 지역예선 시험장소 신청,정읍시 노인장애인과,전대웅,,담당확인,O,전자,X,노인장애인과-23237,대국민공개,O,,,
8052,2025.06.09,접수,「도로·광장·공원 다중운집인파재난」현장조치 행동매뉴얼 작성 요청,전북특별자치도 사회재난과,이재연,,담당확인,O,전자,X,사회재난과-5016,비공개,O,내부검토 과정,,
8051,2025.06.09,접수,보안적합성 검증 서류 제출(농업기술원 본원 방화벽),전북특별자치도농업기술원 자원경영과,김지수,,담당확인,O,전자,X,자원경영과-3492,비공개,O,보안 내용 포함,,
8050,2025.06.09,접수,지자체「찾아가는 정기재물조사 교육.컨설팅」 추가 실시(호남권) 안내,전북특별자치도 회계과,이재연,,담당확인,O,전자,X,회계과-11929,대국민공개,O,,,
8044,2025.06.09,접수,2025년도 3분기 찾아가는 자치법제 협업센터 수요조사 안내,전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-5339,대국민공개,O,,,
8043,2025.06.09,접수,백본스위치 증설에 따른 CCTV 통합관제센터 시스템 일시 중단 알림,부산광역시기장군 재난안전과,김대연,,담당확인,X,전자,X,재난안전과-9490,대국민공개,O,,,
8042,2025.06.09,접수,전북특별자치도「고속열차 대형사고 현장조치 행동매뉴얼」개정(안) 의견조회,전북특별자치도 도로공항철도과,고종철,,담당확인,O,전자,X,도로공항철도과-6572,비공개,O,개인정보 포함,,
8041,2025.06.09,접수,"공통기반 Ⅰ,Ⅱ 이중화 전환 점검에 따른 행정정보시스템 일시 중단 안내",대전광역시 중구 정책개발실,김영대,,담당확인,X,전자,X,정책개발실-5111,대국민공개,O,,,
8040,2025.06.09,접수,2025년 상반기 공통기반시스템 장애대응 훈련 시행 안내(수정),한국지역정보개발원 행정정보기반부,김영대,,담당확인,O,전자,X,행정정보기반부-1095,비공개,O,행정정보 포함,,
8039,2025.06.09,접수,호남권 특별민원(악성민원) 워크숍 참석요청,전북특별자치도 자치행정과,이재연,,담당확인,O,전자,X,자치행정과-5996,대국민공개,O,,,
8038,2025.06.09,접수,2025년 상반기 공통기반시스템 장애대응 훈련 시행 안내,한국지역정보개발원 행정정보기반부,김영대,,담당확인,O,전자,X,행정정보기반부-1094,비공개,O,의사결정 과정,,
8037,2025.06.09,접수,국정원 '제어시스템 보안 모니터링 구축 가이드라인' 배포 안내,행정안전부 디지털보안정책과,김지수,,담당확인,O,전자,X,디지털보안정책과-2001,비공개,O,보안,,
8036,2025.06.09,접수,직무성과평가(BSC) 부서 공통지표「해킹메일 대응 모의훈련」실시 안내(전직원 공람),전북특별자치도 행정정보과,이재연,,담당확인,O,전자,X,행정정보과-8014,비공개,O,보안자료,,
8035,2025.06.09,접수,온나라2.0 문서유통서버 보안 업데이트 작업에 따른 서비스 중단 안내,장수군 행정지원과,김영대,,담당확인,X,전자,X,행정지원과-16414,대국민공개,O,,,
8034,2025.06.09,접수,비영리민간단체 등록신청에 따른 동일명칭 사용여부 조회,전북특별자치도 탄소중립정책과,이재연,,담당확인,X,전자,X,탄소중립정책과-9699,비공개,O,의사결정 과정,,
8033,2025.06.09,접수,2025-06차(고창 6.11) 방사능방재교육 대상자 확정 및 교육참여 협조요청,전북특별자치도 사회재난과,이재연,,담당확인,O,전자,X,사회재난과-5018,대국민공개,O,,,
8032,2025.06.09,접수,동두천시 공설장사시설(봉안담) CCTV 추가 설치 행정 예고 알림,동두천시 사회복지과,김대연,,담당확인,O,전자,X,사회복지과-25447,비공개,O,,,
8031,2025.06.09,접수,일회용품 없는 전북 홍보영상 송출 협조 요청,전북특별자치도 탄소중립정책과,황건우,,담당확인,X,전자,X,탄소중립정책과-9689,대국민공개,O,,,
8030,2025.06.09,접수,남원 인재학당 건립사업 통신공사 감리원 변경 신고,다원엔지니어링 주식회사,김대연,,담당확인,O,전자,X,M00041-842069,비공개,O,,,
8029,2025.06.09,접수,남원시 공공산후조리원 건립공사 통신공사 감리원 변경 신고서,다원엔지니어링 주식회사,김대연,,담당확인,O,전자,X,M00041-841955,비공개,O,,,
8028,2025.06.09,접수,'26년도 행안부 소관 주요정보통신기반시설 보호대책 수립지침 안내,행정안전부 디지털보안정책과,김지수,,담당확인,O,전자,X,디지털보안정책과-1999,비공개,O,주요정보통신기반시설 관련,,
8026,2025.06.09,접수,「전북 빅데이터 허브 운영」관련 유지보수업체 출입 협조요청,전북특별자치도 디지털산업과,김영대,,담당확인,X,전자,X,디지털산업과-2880,대국민공개,O,,,
8025,2025.06.09,접수,전북특별자치도의회 사이버홍보관 관리자페이지 접근 허용 협조 요청,전북특별자치도의회 의정홍보담당관,정연호,,담당확인,X,전자,X,의정홍보담당관-1628,비공개,O,시스템 내부 정책,,
8024,2025.06.09,접수,2024년 사이버보안 평가 개선계획 제출,완주군 행정지원과,김지수,,담당확인,O,전자,X,행정지원과-16006,비공개,O,정보보안 관련,,
8020,2025.06.09,접수,수의계약 배제사유 여부 조회[(주)퍼스트랩 외 2],전북특별자치도동물위생시험소 방역과,이재연,,담당확인,O,전자,X,방역과-5445,대국민공개,O,,,
8019,2025.06.09,접수,중앙부처 법령 제·개정안 의견조회(공인중개사법 등 14건),전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-5330,비공개,O,내부검토,,
8018,2025.06.09,접수,비영리민간단체 등록 신청에 따른 동일명칭 사용조회(사단법인 한국장애인문화 전북특별자치도협회),전북특별자치도 문화산업과,이재연,,담당확인,X,전자,X,문화산업과-8079,대국민공개,O,,,
8012,2025.06.09,접수,방화벽 교체에 따른 일부 정보통신 시스템 일시 중단 알림,노원구 안전도시과,김대연,,담당확인,X,전자,X,안전도시과-12746,대국민공개,O,,,
8011,2025.06.09,접수,감사교육원 7월 교육과정(대면·비대면 집합교육과정) 신청 안내,전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-5920,대국민공개,O,,,
8010,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청,전북특별자치도 일자리민생경제과,김대연,,담당확인,O,전자,X,일자리민생경제과-7259,부분공개,O,내부검토 과정,,
8009,2025.06.09,접수,백본 스위치 및 방화벽 교체에 따른 CCTV 통합관제센터 시스템 일시 중단 안내,울산광역시 북구 안전총괄과,김대연,,담당확인,X,전자,X,안전총괄과-12056,대국민공개,O,,,
8008,2025.06.09,접수,수원시 행정기관 전화번호 변경 안내,수원시 디지털정책과,김대연,,담당확인,X,전자,X,디지털정책과-18513,대국민공개,O,,,
8007,2025.06.09,접수,정보시스템실 전기공사에 따른 행정정보 및 도민정보서비스 중단 안내,전북특별자치도 행정정보과,이재연,,담당확인,X,전자,X,행정정보과-8001,대국민공개,O,,,
8000,2025.06.09,접수,전북특별자치도 지방보조사업 정산검증 감사인 지정 사항 안내,전북특별자치도 예산과,전대웅,,담당확인,O,전자,X,예산과-6604,비공개,O,내부검토 과정,,
7999,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청,전북특별자치도산림환경연구원 산림복지휴양과,김대연,,담당확인,O,전자,X,산림복지휴양과-6668,대국민공개,O,,,
7998,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 신청,전북특별자치도동물위생시험소서부지소,김대연,,담당확인,O,전자,X,서부지소-7334,비공개,X,개인정보,,
7997,2025.06.09,접수,"[중요] 2025년 윈도우10 지원 종료 대비, 윈도우11 업그레이드 솔루션 안내의 건",(주)제론소프트엔,김윤주,,담당확인,O,전자,X,M00041-820484,비공개,O,보안사항 포함,,
7996,2025.06.09,접수,공동주택 세대점검 제도 정착을 위한 맞춤형 홍보 영상 송출 협조 (도청 EV),전북특별자치도 예방안전과,황건우,,담당확인,X,전자,X,예방안전과-9366,대국민공개,O,,,
7995,2025.06.09,접수,2025년 5월 실시간대기정보시스템 접속기록 점검 및 조치 결과서,전북특별자치도보건환경연구원 미세먼지분석과,강혜준,,담당확인,O,전자,X,미세먼지분석과-1940,부분공개,O,정보 보안 사항,,
7994,2025.06.09,접수,「신에너지 및 재생에너지 개발·이용·보급 촉진법」 일부개정 알림,전북특별자치도 청정에너지수소과,이재연,,담당확인,O,전자,X,청정에너지수소과-11142,대국민공개,O,,,
7989,2025.06.09,접수,행정전화 교환기 방화벽 및 백본스위치 교체에 따른 행정전화 일시 중단 안내,완주군 행정지원과,김대연,,담당확인,X,전자,X,행정지원과-15939,비공개,O,,,
7988,2025.06.09,접수,네트워크장비(ATM 스위치)교체 및 방화벽 펌웨어 업그레이드에 따른 행정업무 일시중단 안내,인천광역시 동구 홍보체육과,김영대,,담당확인,X,전자,X,홍보체육과-7826,대국민공개,O,,,
7987,2025.06.09,접수,암호화트래픽복호화시스템 구축에 따른 정보통신망 일시중단 안내,강서구 스마트정보과,김영대,,담당확인,X,전자,X,스마트정보과-5599,대국민공개,O,,,
7986,2025.06.09,접수,도민정보시스템실 출입 승인 요청,전북특별자치도 주택건축과,김영대,,담당확인,X,전자,X,주택건축과-13452,비공개,O,내부검토,,
7985,2025.06.09,접수,정보시스템 등급 확정 및 IRM 반영 안내('25.6월),행정안전부 디지털기반안전과,노송이,,담당확인,X,전자,X,디지털기반안전과-1840,비공개,O,시스템 보안,,
7984,2025.06.09,접수,SKT USIM 정보유출 관련 Linux 서버 악성코드 점검 및 조치결과 제출,익산시 스마트정보과,김윤주,,담당확인,O,전자,X,스마트정보과-6834,비공개,O,보안사항 포함,,
7983,2025.06.09,접수,2025년 5월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도농식품인력개발원,김윤주,,담당확인,O,전자,X,농식품인력개발원-4378,부분공개,O,내부 네트워크정보 포함,,
7982,2025.06.09,접수,강릉시 CCTV통합관제 다목적 CCTV 업무 일시중단 알림,강릉시 정보통신과,김대연,,담당확인,X,전자,X,정보통신과-8697,대국민공개,O,,,
7981,2025.06.09,접수,김제시 통합관제센터 CCTV 관제 및 녹화업무 일시중단 알림,김제시 정보통신과,김대연,,담당확인,X,전자,X,정보통신과-8122,대국민공개,O,,,
7980,2025.06.09,접수,정전에 따른 남동구 CCTV 통합관제센터 관제 서비스 일시중단 안내,남동구 안전총괄과,김대연,,담당확인,X,전자,X,안전총괄과-8321,대국민공개,O,,,
7979,2025.06.09,접수,백본스위치 교체 작업에 따른 행정서비스 일시중단 안내,광산구 데이터정보과,김영대,,담당확인,X,전자,X,데이터정보과-5057,대국민공개,O,,,
7978,2025.06.09,접수,아산시 수배전반 전기 설비 교체 공사에 따른 정보통신서비스 일시 중단 안내,아산시 정보통신과,김영대,,담당확인,X,전자,X,정보통신과-8624,대국민공개,O,,,
7977,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청서 송부,전북특별자치도 소방감찰과,김대연,,담당확인,O,전자,X,소방감찰과-4694,대국민공개,O,,,
7976,2025.06.09,접수,생성형 AI시대 공공영역 대응정책 교육 연기 안내,서울특별시 정보보안과,김윤주,,담당확인,X,전자,X,정보보안과-12460,부분공개,O,보안사항 포함,,
7975,2025.06.09,접수,민원응대 직원보호를 위한 자동녹음기능 신청 제출,전북특별자치도 보건의료과,김대연,,담당확인,O,전자,X,보건의료과-9770,비공개,O,감독,,
7974,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청,전북특별자치도 인구청년정책과,김대연,,담당확인,O,전자,X,인구청년정책과-4438,비공개,O,개인정보 포함,,
7973,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청,전북특별자치도 축산과,김대연,,담당확인,O,전자,X,축산과-6398,비공개,O,개인정보,,
7972,2025.06.09,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청서 제출,전북특별자치도 고령친화정책과,김대연,,담당확인,O,전자,X,고령친화정책과-7545,부분공개,O,의사결정 과정,,
7967,2025.06.09,접수,2025년 2분기 「혁신도정상」 선정 알림,전북특별자치도 정책기획관,이재연,,담당확인,O,전자,X,정책기획관-6563,대국민공개,O,,,
7966,2025.06.09,접수,'25년도 제3회 전북특별자치도 지방공무원 임용시험 사전정리 종사자 협조 요청,전북특별자치도 총무과,임미희,,담당확인,O,전자,X,총무과-11318,비공개,O,시험관련 및 개인정보,,
7965,2025.06.09,접수,2025년 상반기 사전정보공표 목록 신규 발굴 및 현행화 요청,전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-11249,대국민공개,O,,,
7964,2025.06.09,접수,2024년 스마트빌리지 보급 및 확산 사업 점검 및 실적보고 제출(추가),무주군 사회복지과,국중덕,,담당확인,O,전자,X,사회복지과-31661,부분공개,O,,,
7963,2025.06.09,접수,2024년 스마트빌리지 보급 및 확산 사업 월별 실적보고서 제출,익산시 스마트정보과,국중덕,,담당확인,O,전자,X,스마트정보과-6828,비공개,O,,,
7962,2025.06.09,접수,청렴도 및 만족도 조사시스템 알리미 운영 및 '25년 5월 명부 제출 협조,전북특별자치도감사위원회 사무국,이재연,,담당확인,O,전자,X,사무국-7512,비공개,O,개인정보 등,,
7958,2025.06.05,접수,'25. 5월 개인정보처리시스템 접속기록 점검 및 조치결과서 제출,전북특별자치도자치경찰위원회 자치경찰정책과,강혜준,,담당확인,X,전자,X,자치경찰정책과-2990,비공개,O,내부검토,,
7957,2025.06.05,접수,2025년 정부 통합인증(Any-ID) 적용 사이트 지원을 위한 협조 요청,한국지역정보개발원 디지털인증부,노송이,,담당확인,O,전자,X,디지털인증부-2543,대국민공개,O,,,
7956,2025.06.05,접수,온나라2.0 DB 재구성 작업에 따른 서비스 중단 안내,대구광역시 달서구 디지털정보과,김영대,,담당확인,X,전자,X,디지털정보과-9930,대국민공개,O,,,
7955,2025.06.05,접수,지자체 발주공사·수행사업 안전관리 담당자 교육 참석 협조 요청,전북특별자치도 사회재난과,이재연,,담당확인,O,전자,X,사회재난과-4952,대국민공개,O,,,
7954,2025.06.05,접수,「2025년 개인정보 보호수준 평가」추진계획 안내,개인정보보호위원회 자율보호정책과,강혜준,,담당확인,O,전자,X,자율보호정책과-555,대국민공개,O,,,
7953,2025.06.05,접수,행정공공기관 정보시스템 서비스수준협약(SLA) 표준(안) 3차 의견 조회,전북특별자치도 행정정보과,노송이,,담당확인,O,전자,X,행정정보과-7950,비공개,O,시스템 보안,,
7952,2025.06.05,접수,수의계약 배제사유 여부 조회[현대 SMC],전북특별자치도동물위생시험소 방역과,송현민,,담당확인,O,전자,X,방역과-5381,대국민공개,O,,,
7948,2025.06.05,접수,「전북특별자치도 백년 포럼」운영 재개 및 개최 안내(전 직원 공람),전북특별자치도 정책기획관,이재연,,담당확인,O,전자,X,정책기획관-6551,대국민공개,O,,,
7947,2025.06.05,접수,공무원 자기주도학습 교육훈련시간 충족현황 알림('25.6.30.예상 실적),전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-5886,부분공개,O,공무원 직함 등,,
7946,2025.06.05,접수,「지방공무원 임용령」등 인사관계 법령 개정사항 안내,전북특별자치도 총무과,국중덕,,담당확인,O,전자,X,총무과-11255,대국민공개,O,,,
7945,2025.06.05,접수,「공통기반2 서버 장치 교체」작업에 따른 업무 중단 일정 변경 안내,세종특별자치시 정보통계담당관,김영대,,담당확인,X,전자,X,정보통계담당관-7431,대국민공개,O,,,
7944,2025.06.05,접수,「전북특별자치도 친환경 상패 이용 활성화 지원 조례 일부개정안」알림 및 협조요청,전북특별자치도 탄소중립정책과,송현민,,담당확인,O,전자,X,탄소중립정책과-9615,대국민공개,O,,,
7943,2025.06.05,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청서 제출,전북특별자치도립국악원,김대연,,담당확인,O,전자,X,도립국악원-3672,비공개,O,내부검토 과정,,
7940,2025.06.05,접수,VPN 장비 점검에 따른 행정업무시스템 및 대민서비스 일시 중단 알림,광주시 디지털정보담당관,김영대,,담당확인,X,전자,X,디지털정보담당관-14865,대국민공개,O,,,
7939,2025.06.05,접수,2025년 개인정보 처리업무 위탁현황 조사 및 위탁계약서 제출,전북특별자치도 고령친화정책과,강혜준,,담당확인,O,전자,X,고령친화정책과-7511,부분공개,O,7호,,
7937,2025.06.05,접수,「2026년도 지방자치단체 예산편성 운영기준」등의 개정의견에 대한 2차 의견조회,전북특별자치도 예산과,전대웅,,담당확인,O,전자,X,예산과-6571,대국민공개,O,,,
7936,2025.06.05,접수,재난관리자원 통합관리시스템(KRMS) 월 마감 기능 활성화 재강조 안내,전북특별자치도 사회재난과,이재연,,담당확인,O,전자,X,사회재난과-4946,비공개,O,내부검토 과정,,
7935,2025.06.05,접수,2025년 5월 중 사이버보안진단의 날 실시 결과 제출,전북특별자치도수산기술연구소 수산연구과,김윤주,,담당확인,O,전자,X,수산연구과-3729,대국민공개,O,,,
7934,2025.06.05,접수,2024년 수행 스마트빌리지 보급 및 확산 사업 점검 및 월별 실적보고서 제출,전주시 정보화정책과,국중덕,,담당확인,O,전자,X,정보화정책과-7050,비공개,O,내부검토과정,,
7933,2025.06.05,접수,청사 전기설비 정기검사에 따른 행정정보서비스 일시 중단 안내,남동구 정보통신과,김영대,,담당확인,X,전자,X,정보통신과-3660,대국민공개,O,,,
7932,2025.06.05,접수,2025년 파주시 재난감시CCTV 설치사업 행정예고,파주시 안전총괄과,김대연,,담당확인,O,전자,X,안전총괄과-14214,비공개,O,,,
7931,2025.06.05,접수,정보보호시스템 교체 작업에 따른 행정망 일시중단 알림,용산구 스마트정보과,김영대,,담당확인,X,전자,X,스마트정보과-6757,대국민공개,O,,,
7930,2025.06.05,접수,공무직 및 기간제근로자 상반기 '감염병 위기대응교육' 이수 현황 조사,전북특별자치도 감염병관리과,송현민,,담당확인,O,전자,X,감염병관리과-10154,비공개,O,내부검토 과정,,
7929,2025.06.05,접수,침입차단시스템 포트 허용 신청서 제출,순창군 행정과,정연호,,담당확인,O,전자,X,행정과-16351,비공개,O,보안사항 포함,,
7928,2025.06.05,접수,민원응대 직원 보호를 위한 자동녹음 기능 신청(동물방역과),전북특별자치도 동물방역과,김대연,,담당확인,O,전자,X,동물방역과-10152,부분공개,O,개인정보보호,,
7927,2025.06.05,접수,국가사이버위기경보 단계 하향에 따른 행정안전부 사이버 위기대응 단계 안내,행정안전부 디지털보안정책과,정연호,,담당확인,X,전자,X,디지털보안정책과-1975,비공개,O,보안,,
7924,2025.06.05,접수,2025년 신규 규제자유특구 과제 발굴 요청,전북특별자치도 이차전지탄소산업과,국중덕,,담당확인,O,전자,X,이차전지탄소산업과-3894,대국민공개,O,,,
7923,2025.06.05,접수,「보은군 도시형 농촌 스마트 경로당 구축」제안서 평가위원(후보자) 추천 요청,보은군 행정운영과,국중덕,,담당확인,O,전자,X,행정운영과-14986,대국민공개,O,,,
7922,2025.06.05,접수,2025년 사회적 장애인식개선교육 참석 요청(전직원 공람),전북특별자치도 장애인복지정책과,이재연,,담당확인,O,전자,X,장애인복지정책과-7549,대국민공개,O,,,
7921,2025.06.05,접수,「행정전화 노후 구내교환장비 교체」사업에 따른 행정전화시스템 일시 중단 안내,세종특별자치시 정보통계담당관,김대연,,담당확인,X,전자,X,정보통계담당관-7420,대국민공개,O,,,
7919,2025.06.05,접수,"2025년 상반기 특별교부세(지역현안, 재난안전) 정기수요 신청 (긴급)",전북특별자치도 예산과,전대웅,,담당확인,O,전자,X,예산과-6563,비공개,X,의사결정 과정,,
7918,2025.06.05,접수,정보통신시설 통제구역(행정정보시스템실) 출입 협조,전북특별자치도 토지정보과,노송이,,담당확인,X,전자,X,토지정보과-5782,비공개,O,개인정보,,
7917,2025.06.05,접수,인터넷 회선 및 행정전화기 설치 협조 요청(2025년 상반기 2차 도·시군 합동 법인 세무조사),전북특별자치도 세정과,김대연,,담당확인,O,전자,X,세정과-5960,부분공개,O,내부자료 포함,,
